5000 3
0.502157 0.304743 0.477426 
0.788094 0.574710 0.415604 
0.333728 0.299465 0.652912 
0.343206 0.409355 0.280538 
0.723262 0.749615 0.431855 
0.144750 0.385366 0.446723 
0.715631 0.691965 0.789102 
0.322880 0.277854 0.254925 
0.906546 0.549811 0.349179 
0.295044 0.375974 0.323883 
0.457564 0.314870 0.443893 
0.549161 0.552306 0.730478 
0.507700 0.402237 0.345701 
0.661645 0.282254 0.140233 
0.455780 0.276512 0.659526 
0.527430 0.659326 0.525008 
0.551677 0.563556 0.293151 
0.331343 0.414819 0.436989 
0.306177 0.200768 0.510397 
0.835267 0.879351 0.854574 
0.608782 0.600102 0.540470 
0.365486 0.526664 0.273620 
0.422828 0.487558 0.425760 
0.313491 0.150203 0.275513 
0.620219 0.709973 0.506758 
0.691846 0.665616 0.383508 
0.371050 0.566689 0.480313 
0.655956 0.403861 0.635521 
0.264171 0.406329 0.381600 
0.315621 0.376662 0.319007 
0.683807 0.578246 0.532251 
0.587421 0.741597 0.584328 
0.606316 0.528493 0.475515 
0.470072 0.670645 0.642872 
0.478092 0.557427 0.656449 
0.409774 0.303015 0.245989 
0.293843 0.402567 0.434497 
0.335839 0.358812 0.408252 
0.886144 0.665014 0.773327 
0.301272 0.487611 0.471244 
0.620320 0.844765 0.635134 
0.096473 0.089096 0.095812 
0.527652 0.519094 0.273137 
0.206747 0.343191 0.318236 
0.214644 0.262400 0.320388 
0.424160 0.289469 0.394971 
0.435390 0.605008 0.777217 
0.463168 0.326212 0.460613 
0.703376 0.535158 0.734663 
0.614737 0.538326 0.274029 
0.133749 0.515016 0.298308 
0.184879 0.187662 0.101604 
0.551460 0.311458 0.435962 
0.550106 0.494680 0.367874 
0.633557 0.439882 0.797552 
0.322375 0.274795 0.256384 
0.237687 0.354513 0.343934 
0.458418 0.294287 0.310115 
0.676552 0.559654 0.535833 
0.614820 0.584584 0.697950 
0.439874 0.421227 0.619505 
0.761461 0.742631 0.676202 
0.408208 0.144060 0.228151 
0.307299 0.379343 0.382389 
0.446458 0.358382 0.517941 
0.792367 0.752927 0.646306 
0.566003 0.527807 0.639831 
0.705002 0.582995 0.675425 
0.216262 0.413705 0.274235 
0.249325 0.290332 0.189356 
0.724923 0.479311 0.547687 
0.630186 0.684940 0.407213 
0.501733 0.627966 0.824089 
0.788403 0.615099 0.488300 
0.261278 0.434846 0.445029 
0.213297 0.137129 0.158619 
0.395673 0.346831 0.290342 
0.566959 0.682189 0.530683 
0.739020 0.710328 0.595134 
0.538771 0.482716 0.748270 
0.650815 0.634473 0.274470 
0.576015 0.392591 0.365348 
0.378509 0.463410 0.503730 
0.233332 0.126871 0.202067 
0.508850 0.533256 0.619280 
0.776048 0.822050 0.792758 
0.304790 0.435444 0.582974 
0.212818 0.575004 0.440543 
0.655644 0.777188 0.633597 
0.206672 0.598600 0.404614 
0.506330 0.673134 0.544106 
0.345578 0.393290 0.416320 
0.844639 0.508923 0.513259 
0.342616 0.425192 0.322737 
0.375654 0.275307 0.575059 
0.423664 0.481666 0.230159 
0.406818 0.371971 0.471488 
0.579761 0.451821 0.620336 
0.449017 0.669469 0.614944 
0.432411 0.614175 0.790007 
0.294961 0.122825 0.115946 
0.265670 0.283878 0.455405 
0.500801 0.649179 0.516884 
0.371283 0.600198 0.469402 
0.244136 0.470409 0.427257 
0.892961 0.898394 0.914920 
0.690098 0.764313 0.784686 
0.401688 0.670996 0.296070 
0.173577 0.152568 0.227751 
0.707508 0.778426 0.637523 
0.329002 0.399313 0.479046 
0.444589 0.602681 0.626590 
0.265253 0.196151 0.293070 
0.556605 0.708526 0.672949 
0.198902 0.270685 0.348983 
0.746918 0.579802 0.389248 
0.161756 0.188928 0.196068 
0.653758 0.592996 0.695170 
0.663602 0.820190 0.616384 
0.452631 0.299053 0.554744 
0.255583 0.377578 0.277841 
0.831181 0.839395 0.878752 
0.600937 0.417544 0.284246 
0.147997 0.128108 0.117793 
0.279230 0.481739 0.379302 
0.645349 0.818049 0.620627 
0.021919 0.018902 0.029888 
0.614467 0.436283 0.570545 
0.746110 0.569857 0.220083 
0.543558 0.194421 0.289888 
0.085349 0.081303 0.199034 
0.664333 0.771816 0.586887 
0.654940 0.816644 0.776496 
0.435790 0.328866 0.593541 
0.636135 0.638466 0.519363 
0.198402 0.154683 0.210506 
0.435611 0.880141 0.508773 
0.196469 0.168153 0.173087 
0.609286 0.461992 0.630693 
0.737575 0.765188 0.691314 
0.484575 0.650250 0.412481 
0.247304 0.580537 0.637285 
0.426768 0.455546 0.741981 
0.696017 0.704237 0.548591 
0.602304 0.809435 0.318971 
0.451819 0.729437 0.587032 
0.911062 0.875262 0.899771 
0.693274 0.446261 0.594581 
0.603595 0.289122 0.279889 
0.728697 0.454183 0.692900 
0.441078 0.375593 0.402298 
0.551457 0.208421 0.493362 
0.566480 0.443482 0.361557 
0.660367 0.362929 0.584366 
0.246178 0.399771 0.266865 
0.549090 0.665865 0.695654 
0.655454 0.629737 0.587153 
0.537055 0.401760 0.320856 
0.306582 0.284101 0.418115 
0.299103 0.393144 0.442999 
0.606586 0.497018 0.432065 
0.605486 0.661454 0.532654 
0.065435 0.198784 0.157630 
0.864960 0.918238 0.915967 
0.688352 0.526623 0.702688 
0.143644 0.163115 0.161449 
0.307342 0.431887 0.424296 
0.351388 0.580817 0.362468 
0.643011 0.497788 0.683475 
0.642632 0.719524 0.510272 
0.537135 0.814641 0.465765 
0.576297 0.621062 0.534698 
0.331612 0.206800 0.408355 
0.751329 0.738115 0.476204 
0.502310 0.436702 0.610095 
0.275409 0.708390 0.559333 
0.664923 0.753738 0.708607 
0.500971 0.224139 0.312551 
0.430390 0.394883 0.453196 
0.834929 0.626138 0.531044 
0.548522 0.581321 0.495165 
0.551887 0.612949 0.575600 
0.564421 0.780367 0.598835 
0.814091 0.290871 0.562292 
0.206960 0.224066 0.124314 
0.677764 0.378670 0.411263 
0.588331 0.515779 0.238471 
0.702752 0.710129 0.572504 
0.522000 0.645850 0.515902 
0.657980 0.566037 0.760004 
0.277791 0.104632 0.333498 
0.652536 0.454829 0.839211 
0.544749 0.638061 0.293227 
0.793586 0.536673 0.643266 
0.371339 0.313869 0.359196 
0.364012 0.491996 0.454255 
0.680065 0.721389 0.708177 
0.514649 0.603856 0.765942 
0.225360 0.603632 0.427744 
0.336466 0.355507 0.497490 
0.682913 0.601929 0.570317 
0.675634 0.481640 0.630434 
0.479718 0.631978 0.687183 
0.216973 0.094408 0.166057 
0.710312 0.640074 0.508804 
