5467,3637,3172,8401
1274,5131,6634,7276
4125,6155,2785,6394
1391,855,7648,3774
3665,1538,1613,5350
5438,6419,736,9997
1462,544,9291,5340
9279,9777,2660,4746
3415,5832,3148,4689
963,9783,1965,5089
5939,4751,1483,7330
5606,9132,1105,9271
671,2719,4621,6110
9139,5358,6107,601
5903,5399,5941,5182
5176,8601,9929,8592
4434,3077,3281,5397
2860,5247,486,8800
9998,1970,6130,5605
1103,7236,4877,1775
9955,9499,7885,9094
4857,3992,9695,761
9392,5636,5943,4568
4238,5872,3160,8672
8950,6442,4070,1811
1689,4557,611,1688
6527,6742,7293,7631
3978,2171,9406,3934
1671,7291,3028,6529
1284,2724,7290,676
8360,3234,5244,2599
9107,8405,1272,8057
4848,5342,9869,6537
9899,480,8225,6427
7223,5519,4058,1202
7691,3464,5136,9362
755,8164,5891,2039
888,3181,2716,9249
6415,7961,1849,5523
6366,3121,3580,1215
8464,3450,7752,8363
3930,5978,4791,1154
1498,8849,2356,9189
2314,7492,8552,3070
5657,4443,5110,6546
7625,7826,5796,4041
5787,7645,9564,2154
766,3145,3369,9230
6595,1121,7594,526
7100,2385,1680,8598
1235,4037,7788,3550
1530,6341,6620,7187
784,1731,3733,8410
9557,9530,2452,5344
7175,2016,7498,7941
5162,867,7172,1757
1989,4767,2284,9090
7153,3964,7688,8389
8002,5477,1939,9532
1818,8560,6719,2603
291,453,1014,9848
9983,3466,5193,7158
5483,2692,5100,645
3559,2273,2402,5549
7041,4686,4639,4194
8651,2328,2583,6653
7806,4523,6185,9624
3083,2905,2228,3374
3359,3242,3223,3342
6708,8416,501,2191
1108,5602,2837,4668
7876,5239,218,4917
9926,4858,9111,8577
7186,1695,5231,4992
6218,1417,4617,9302
4322,6845,2676,7681
88,5900,1024,6797
4317,1526,8989,5426
7129,1826,95,5005
7066,313,9922,6992
5171,9034,5570,2358
730,802,7350,6948
2219,1968,6250,6541
8814,8927,4223,8902
4828,5247,5700,9145
6773,4689,4571,3902
6516,4666,8908,3582
4979,8831,575,151
7865,6146,2509,8596
6948,9860,5544,9167
1829,1795,5708,643
723,9931,9546,5551
5179,5246,4696,1953
9936,9268,5855,6453
3934,4764,35,8914
3595,611,9066,1461
6757,1575,57,3705
1436,5602,2873,3265
7397,8581,3909,8120
8513,3455,3672,3692
8702,8368,5645,8638
7637,1501,5092,1571
6265,5128,486,9861
5739,9553,1322,2497
1129,1379,6202,2565
6981,9075,5831,4379
7657,9740,2500,6171
3195,6172,9863,1897
4541,5509,536,2178
7011,5628,3750,3277
756,4237,3138,6496
3790,4461,8993,4919
5840,5196,7484,2822
4271,3315,7201,1929
3056,9701,8100,6251
5873,7964,8149,415
3474,8686,2593,486
4315,6344,3763,5071
581,6902,1568,4371
1363,561,9290,7204
5757,6775,26,29
91,7227,1958,3147
6929,59,9399,2802
8023,7548,3218,1498
6235,5811,1984,550
2155,5748,5622,2736
2650,7190,7108,4014
7751,6398,1218,3509
3174,1245,3538,3265
8473,5497,6413,5402
5556,5812,8205,3579
3361,1423,5078,9596
7234,7062,146,9390
2810,5769,2127,5461
2959,9235,9476,711
5634,695,4220,8808
1940,7758,2074,413
3256,8487,5815,8812
4299,4021,2392,7661
5444,7470,7257,2679
4532,7404,2069,7343
3174,4196,2804,6133
3431,2280,6844,9065
2975,1065,7874,4916
8824,9948,5329,2080
8435,1145,892,2735
5166,3284,396,610
755,7654,3290,5288
5059,5359,2631,8233
9555,5435,4366,2987
7716,1211,2053,691
2276,9927,5608,1100
9875,937,3181,8310
2083,4073,1045,7250
7358,1442,7861,8114
9096,1151,3402,4156
6510,6033,2389,6066
1468,6756,9053,9185
7967,1106,9876,244
1034,5485,1345,909
6422,4526,9220,8506
8600,266,5756,5959
1708,3617,4073,805
4768,7475,4961,1279
3508,7350,7345,4976
4107,6398,4161,2075
7505,4038,2319,8539
9523,3665,9449,5946
8192,8669,4452,6792
8936,209,2751,645
3826,6824,1450,8595
4299,6412,9874,7807
3763,7219,2784,7870
3618,6946,9945,1124
985,2265,9664,509
5930,9113,6456,4123
7783,909,915,6720
1118,3667,7365,4945
492,8815,3540,4792
5227,3415,2600,8990
634,5384,6861,4253
2331,6806,5377,3317
9072,5041,3827,5003
4155,283,9126,1939
1192,42,8659,2311
3709,6024,7257,4202
4840,798,8994,68
4213,1594,9058,4848
6979,5920,9101,9310
2726,4478,2628,1799
9520,6455,6802,3676
6739,5928,5616,7932
5970,4275,243,9680
300,7500,3882,5141
8298,2876,5209,2512
4471,4268,7360,1450
188,6461,760,2915
940,3389,4714,461
9844,1516,4137,6583
7444,9754,4516,3415
4030,4759,3096,4330
2260,6979,9471,559
9856,4680,3071,4327
8948,431,5777,9136
6893,6538,2052,7833
9927,6766,8295,9772
8282,2433,6356,5727
2187,872,9143,6217
5632,2239,547,7893
9219,19,8452,9075
4700,1524,3402,3648
1956,9180,2785,8850
5718,4838,6683,5646
1604,4979,5418,9886
7412,1775,5614,9599
2647,4757,5816,8279
6997,6363,6173,6216
6383,4625,5291,1083
6150,8694,4732,8106
7874,7518,6956,3592
2356,3640,9238,3960
8619,4657,3847,6031
6432,9461,5630,9080
4219,1447,7360,1216
7811,3533,7432,4194
8159,2724,5278,4309
1419,10,2416,9293
7529,9373,2886,9885
3013,2125,3846,1633
6782,7693,7665,3215
7155,3296,2295,1374
4743,9655,2590,2554
3189,23,6748,1348
2748,2027,5657,4168
2037,8073,3461,9566
7446,6348,9452,460
8473,3298,2094,5256
992,9759,8472,8147
3056,767,9522,7799
423,2113,354,3612
2137,7103,4960,4886
9130,618,9054,1167
8691,2515,734,6138
8863,186,6599,7337
3485,8694,2594,4478
8453,1066,2626,1510
1834,2148,9310,2257
4261,9664,5870,6399
6767,831,1285,5897
1449,339,7065,141
2854,7800,6279,1718
7987,2879,9056,1472
1573,1650,5951,27
2716,8577,1537,4550
725,847,6808,4987
511,2678,1386,7279
3510,2672,3177,4959
3011,242,5100,5866
8043,1380,7584,6030
4260,6641,7503,5833
8291,3454,5861,1008
2031,7398,5559,2757
8246,2368,7745,8758
5047,9132,6038,8557
1804,9215,3516,4815
9458,8617,681,7501
9997,8266,3531,4257
4908,1034,91,3200
4488,5952,4209,6520
3351,9768,9277,1597
2137,7023,356,7184
6155,6394,5742,7960
5609,9258,2776,5067
7876,3458,2569,7873
1725,6100,2131,6633
7134,2223,9833,1623
8175,4042,8143,1527
3811,7421,3125,5948
4445,3481,3133,600
