3000 3
0.524386 0.654264 0.282123 
0.212885 0.524620 0.747840 
0.506480 0.871277 0.226410 
0.127133 0.793821 0.563865 
0.685546 0.422189 0.277786 
0.962868 0.027430 0.520475 
0.499913 0.465548 0.609997 
0.137144 0.811484 0.430027 
0.351507 0.682787 0.397663 
0.661375 0.321454 0.573711 
0.348833 0.331852 0.755001 
0.020147 0.891256 0.395669 
0.511848 0.934219 0.356762 
0.307787 0.871027 0.150928 
0.618544 0.691704 0.345058 
0.901407 0.103576 0.551011 
0.357124 0.801243 0.385939 
0.591334 0.631183 0.321882 
0.321404 0.495152 0.503106 
0.181204 0.821467 0.497285 
0.595237 0.824340 0.218879 
0.516499 0.437834 0.430570 
0.989813 0.736317 0.052130 
0.569923 0.093406 0.798037 
0.676915 0.560641 0.452646 
0.445578 0.843621 0.025883 
0.771147 0.061016 0.666062 
0.275010 0.491417 0.688008 
0.474854 0.246049 0.760140 
0.853590 0.299673 0.328650 
0.714883 0.038174 0.651837 
0.049689 0.727565 0.677929 
0.913182 0.478932 0.137562 
0.520272 0.278852 0.583555 
0.555267 0.156148 0.714348 
0.602012 0.494787 0.520511 
0.471310 0.471341 0.584457 
0.981464 0.586822 0.099838 
0.526539 0.721634 0.279041 
0.303837 0.444735 0.587324 
0.527208 0.165548 0.784088 
0.129645 0.685210 0.680821 
0.489801 0.186811 0.897922 
0.311206 0.690108 0.573391 
0.554673 0.379282 0.540912 
0.960537 0.543053 0.282329 
0.253660 0.696092 0.466821 
0.332740 0.601435 0.509301 
0.760823 0.714628 0.003490 
0.435993 0.389587 0.703891 
0.657016 0.113534 0.829497 
0.594939 0.843352 0.091675 
0.060811 0.853112 0.583607 
0.202215 0.885760 0.510725 
0.680247 0.958323 0.065943 
0.958504 0.140158 0.330508 
0.585025 0.340609 0.658654 
0.440070 0.366936 0.567396 
0.374366 0.809881 0.296944 
0.311145 0.606768 0.655724 
0.229111 0.918268 0.439932 
0.686874 0.495462 0.272409 
0.668908 0.684365 0.265033 
0.543427 0.715404 0.471697 
0.510965 0.457284 0.618305 
0.854773 0.156839 0.308457 
0.503687 0.432081 0.315206 
0.427232 0.659120 0.270284 
0.481697 0.359590 0.486245 
0.363002 0.984922 0.246750 
0.352168 0.940861 0.376976 
0.779014 0.464901 0.072409 
0.965235 0.240368 0.322478 
0.611494 0.824168 0.041168 
0.219506 0.814527 0.507584 
0.827413 0.549602 0.297059 
0.751666 0.250945 0.730054 
0.571899 0.524497 0.320961 
0.024601 0.903377 0.526698 
0.465769 0.470751 0.557832 
0.746761 0.047164 0.599146 
0.515556 0.610822 0.513301 
0.392425 0.551001 0.597863 
0.786856 0.424780 0.267490 
0.548168 0.074120 0.900027 
0.621578 0.200424 0.530774 
0.570877 0.907539 0.063877 
0.814524 0.502924 0.270060 
0.203339 0.548737 0.620256 
0.707856 0.642812 0.021285 
0.512832 0.357288 0.737785 
0.649979 0.438405 0.535250 
0.494269 0.584900 0.420499 
0.405923 0.976002 0.135196 
0.891067 0.129163 0.271082 
0.863903 0.355275 0.441676 
0.024832 0.473669 0.811425 
0.817123 0.463998 0.253406 
0.377114 0.720890 0.219918 
0.199771 0.504284 0.736156 
0.049582 0.964958 0.344152 
0.600419 0.149949 0.673914 
0.714308 0.617287 0.230648 
0.327748 0.298251 0.758715 
0.226743 0.837388 0.501697 
0.680130 0.261211 0.712781 
0.402101 0.567712 0.693420 
0.486451 0.730815 0.302008 
0.073191 0.819840 0.876374 
0.867228 0.229580 0.250716 
0.490961 0.317280 0.722109 
