3;1;12
+1341924807,806338176;709453988,2093439916
=783759615,1693369663;1810877730,1706944082;1743462948,122518544,300750456;0
=479951195,1994792884;1503654188,804778902;453518489,1525970758,1047226806;0
=1115468737,1698125529;2047301828,807854799;567094604,462323310,1712200590;0
=1021727332,165901108;743659670,1002544855;775591089,1926450622,1283951634;0
=155015907,2055774312;2132335029,724717774;949406551,1114601772,39495108;0
=1993783264,5604522;1580081856,501078908;1086335850,951856426,790447480;0
=1358477021,706898507;1381125222,1208987217;1537296006,1731304071,2037548793;0
=1808404893,615145606;1563752163,1991370201;871023852,1644039844,2052112943;0
=146414255,1557516865;1308557072,778043091;889414483,42510120,670125349;1
+963128290,317213978;665111527,1277500809
=1450005238,1346304469;705894586,544529744;194959894,1842532894,1671051920;0
=979522992,581307572;1223039572,516471567;1589793951,440074011,1134013817;0
=365132372,1426521407;1408494673,1100891042;228586802,1066546192,1318845858;0
=159978927,451915043;1891380204,1312069880;1880397520,559060277,1826548082;0
=1833426364,1636942294;2023732787,480538960;309224372,286727858,998199355;0
=2061344186,1295524654;1099003524,1657481399;1774934989,240806982,1246233487;0
=244498118,1186495497;271485133,986226145;1389446243,318351945,673875444;0
=942956024,1018049116;1276158707,340073504;1821813592,313162663,439140359;0
=2003947025,1437238567;1771190539,146729303;1037111540,2017159623,1984658580;1
+1680566462,1472828397;504395733,1745567560
=1779332265,963533062;1353669210,621050860;1164574860,1370754120,652972561;0
=890363393,294581844;205635988,84906673;1896990909,125227132,1932777156;0
=497169042,1342025712;41883803,2106526163;243110360,1762572441,1684414645;0
=1068762003,373579240;1161284638,718354623;722938133,700863146,975471822;0
=546735743,2018866599;1404996210,1034231312;1434464719,1852661008,1371185880;0
=1169032548,751018003;242375997,1015685037;114401487,144676729,1717549867;0
=576073418,2142672571;286193090,764192183;1174776791,1781699343,1540483646;0
=1052156118,267692049;619515065,941128041;1807884161,467464223,992514014;1
+396811038,1857028576;928945287,766571839
=855417129,1995774025;2062691881,1644299502;1554030235,542945326,1915304732;0
=577815951,1216937189;178160723,980943751;535489135,625161545,365300105;0
=1335424325,1960914244;1549183795,993322295;1079127628,2113093211,612616091;0
=2054842683,148233865;1851593940,1849414947;686577612,1783009591,123493189;0
=731720444,1761878047;1052684019,726440322;756636739,124060907,1487213661;0
=9645287,2106090866;762060587,1577203982;1400701804,1063650472,466801770;0
=235671715,1463690597;1599281584,69784792;809969188,477210200,733700084;0
=1346326521,1721688492;445136908,1042861032;1721487263,1156407104,1758385992;0
=1387913809,1345184274;313144197,1219242987;50553209,1572900048,1870724663;1
+584189941,647593115;1753875099,942230294
=1148943371,979000762;1105438032,1294330949;879717566,1312114091,1408142656;0
=762422740,952183990;1237613443,1395381461;651017433,71339906,1164219969;0
=2000588597,644395195;1793437157,281716134;204436763,868491380,603899744;0
=868502431,1689274847;881836897,1349322119;481530906,538546210,1337048104;0
=1305253603,367181811;1656379675,432204697;1695784316,1610484508,694801372;0
=301221857,566732509;611276128,1129563173;1839459208,1992088801,56896295;1
