1000 3
0.506864 0.362724 0.288338 
0.531443 0.497799 0.514701 
0.396325 0.449808 0.502761 
0.787721 0.657080 0.544157 
0.601890 0.778256 0.444565 
0.728113 0.499981 0.610168 
0.821937 0.812302 0.846091 
0.412662 0.673928 0.649311 
0.513951 0.247624 0.456966 
0.508935 0.606097 0.472545 
0.359564 0.605148 0.435032 
0.706542 0.708015 0.490692 
0.718406 0.541282 0.689404 
0.818504 0.700191 0.799190 
0.763228 0.691853 0.685552 
0.252689 0.307290 0.480178 
0.624579 0.725103 0.702217 
0.426721 0.463525 0.391800 
0.828322 0.703421 0.620098 
0.273615 0.469105 0.266849 
0.370262 0.515169 0.542332 
0.359770 0.257726 0.421144 
0.362531 0.377910 0.513212 
0.632599 0.539782 0.389075 
0.259213 0.193368 0.415389 
0.171327 0.304691 0.447543 
0.711705 0.733244 0.571561 
0.654807 0.678746 0.846003 
0.483754 0.341355 0.264087 
0.371864 0.607500 0.744216 
0.677223 0.799222 0.653887 
0.278689 0.425616 0.368403 
0.365428 0.625680 0.759608 
0.415617 0.447378 0.560131 
0.544503 0.260639 0.433369 
0.593577 0.575553 0.556641 
0.793604 0.815881 0.708419 
0.249757 0.238024 0.236222 
0.567041 0.416437 0.221957 
0.238629 0.224626 0.418263 
0.142823 0.127155 0.070244 
0.472989 0.468761 0.502221 
0.285531 0.307273 0.228255 
0.533017 0.427881 0.400410 
0.299077 0.565759 0.374714 
0.850719 0.295864 0.581062 
0.729452 0.682251 0.745824 
0.303353 0.544113 0.414219 
0.444943 0.669004 0.697239 
0.615566 0.502724 0.552199 
0.585107 0.573572 0.453707 
0.220577 0.794242 0.556032 
0.658991 0.751968 0.470127 
0.601185 0.645078 0.429883 
0.594173 0.621750 0.469475 
0.699067 0.446181 0.539355 
0.708921 0.629899 0.474225 
0.809326 0.424844 0.307996 
0.382596 0.258385 0.380814 
0.174540 0.164965 0.086728 
0.355401 0.370205 0.514961 
0.167359 0.120097 0.270401 
0.201156 0.211498 0.117752 
0.410589 0.458411 0.535292 
0.719637 0.610732 0.626858 
0.626645 0.590523 0.630165 
0.764168 0.666433 0.779950 
0.596220 0.812805 0.724815 
0.708545 0.829224 0.606802 
0.209396 0.193238 0.164165 
0.301918 0.321068 0.355158 
0.452697 0.263503 0.637341 
0.632187 0.345368 0.730218 
0.564008 0.452407 0.374411 
0.447694 0.391051 0.456543 
0.135864 0.112128 0.169748 
0.605116 0.530072 0.704757 
0.189466 0.207021 0.295898 
0.467890 0.588460 0.198566 
0.305887 0.278514 0.280268 
0.520212 0.523947 0.656150 
0.472449 0.285208 0.565758 
0.348301 0.356675 0.363964 
0.043276 0.037742 0.054179 
0.385240 0.362169 0.430764 
0.575308 0.603084 0.612120 
0.819329 0.799852 0.816089 
0.447945 0.389952 0.363114 
0.163612 0.178518 0.325088 
0.639118 0.536227 0.598018 
0.211995 0.443148 0.412315 
0.358954 0.542306 0.652802 
0.470467 0.206294 0.671754 
0.416508 0.723883 0.487978 
0.396595 0.480712 0.444413 
0.472164 0.684694 0.400198 
0.402339 0.572556 0.358667 
0.169079 0.277261 0.145057 
0.660894 0.380107 0.533906 
0.272183 0.466719 0.310330 
0.188977 0.458980 0.386199 
0.798326 0.638868 0.537548 
0.360887 0.390787 0.443792 
0.563869 0.253483 0.497194 
0.252018 0.391892 0.344782 
0.646427 0.609961 0.663504 
0.324305 0.122280 0.320869 
0.652416 0.546764 0.491906 
0.380443 0.295786 0.336086 
0.788923 0.841091 0.876012 
0.386399 0.424452 0.567099 
0.294913 0.271212 0.293867 
0.705073 0.565431 0.515141 
0.331838 0.294312 0.436042 
0.669424 0.561881 0.511387 
0.277665 0.583452 0.485617 
0.282335 0.744266 0.504391 
0.381867 0.418662 0.665412 
0.394601 0.503058 0.443473 
0.823757 0.688526 0.681192 
0.474812 0.392361 0.394497 
0.655889 0.675183 0.733694 
0.310630 0.413211 0.483658 
0.677007 0.364487 0.312995 
0.732004 0.666283 0.592587 
0.351785 0.332810 0.202509 
0.649920 0.765232 0.714182 
0.281861 0.271340 0.365216 
0.202371 0.252656 0.420407 
0.465915 0.310389 0.222550 
0.714434 0.622962 0.590380 
0.057573 0.052554 0.071800 
0.228289 0.416295 0.423508 
0.581234 0.522133 0.692848 
0.166515 0.072169 0.278703 
0.633617 0.283485 0.502633 
0.481432 0.528174 0.403733 
0.341115 0.500333 0.698877 
0.471682 0.459994 0.273998 
