1000 3
0.012011 0.918412 0.467742 
0.788739 0.300689 0.463494 
0.462573 0.483660 0.696007 
0.339545 0.617788 0.673149 
0.911227 0.301598 0.409642 
0.920504 0.498863 0.220310 
0.172958 0.902909 0.355181 
0.196502 0.857537 0.334991 
0.983370 0.019860 0.649031 
0.556418 0.566253 0.374156 
0.836834 0.505599 0.244121 
0.066284 0.886227 0.578775 
0.361128 0.492521 0.702896 
0.305524 0.911710 0.229461 
0.453696 0.601340 0.520942 
0.114707 0.598337 0.815481 
0.790027 0.037173 0.541659 
0.155774 0.596177 0.723389 
0.715006 0.612691 0.085548 
0.833404 0.560473 0.211901 
0.449699 0.659962 0.369339 
0.666544 0.289732 0.484801 
0.341518 0.322753 0.950329 
0.192421 0.513280 0.790868 
0.349092 0.450354 0.623446 
0.598009 0.636181 0.501110 
0.269839 0.825614 0.382996 
0.883253 0.453208 0.218067 
0.732581 0.220797 0.482931 
0.728159 0.369146 0.269053 
0.707156 0.352237 0.476913 
0.632622 0.575179 0.135806 
0.626796 0.185968 0.621772 
0.380659 0.333727 0.671516 
0.398510 0.683927 0.317953 
0.521277 0.660356 0.273189 
0.621692 0.665513 0.456125 
0.468014 0.882866 0.023736 
0.184671 0.610683 0.881204 
0.672858 0.389122 0.500756 
0.320544 0.422211 0.718088 
0.914526 0.160325 0.337079 
0.182582 0.751206 0.591422 
0.561602 0.927546 0.208547 
0.666647 0.692736 0.088975 
0.655824 0.341986 0.702371 
0.419359 0.293583 0.766561 
0.976971 0.322327 0.040980 
0.354868 0.668619 0.544542 
0.187423 0.636746 0.399331 
0.314342 0.273324 0.875628 
0.936917 0.395725 0.181758 
0.907235 0.075341 0.505251 
0.442867 0.483094 0.315771 
0.387335 0.099109 0.870748 
0.446128 0.927606 0.362890 
0.641755 0.043693 0.794916 
0.409291 0.576364 0.495076 
0.570047 0.939972 0.038134 
0.322276 0.645416 0.700376 
0.009959 0.614820 0.951799 
0.931759 0.359473 0.296249 
0.454399 0.750697 0.187615 
0.961601 0.160364 0.415988 
0.372493 0.369997 0.847412 
0.376140 0.590969 0.554987 
0.607175 0.095665 0.819131 
0.319470 0.498530 0.643540 
0.566944 0.308259 0.510732 
0.000093 0.637768 0.745637 
0.505124 0.157606 0.825844 
0.927398 0.156704 0.614159 
0.663035 0.445341 0.361858 
0.336689 0.918813 0.388284 
0.543101 0.441517 0.431558 
0.444349 0.705735 0.225738 
0.195355 0.511098 0.858660 
0.261163 0.881689 0.476160 
0.536453 0.697675 0.218337 
0.768973 0.466244 0.274708 
0.924704 0.300394 0.290574 
0.460692 0.574028 0.198361 
0.388161 0.193511 0.838302 
0.534820 0.252436 0.622052 
0.313467 0.319777 0.826491 
0.066948 0.735461 0.708731 
0.065592 0.815108 0.628380 
0.062043 0.645029 0.938250 
0.484917 0.778151 0.334112 
0.369670 0.515897 0.457482 
0.835096 0.088211 0.589543 
0.865162 0.114367 0.600604 
0.287286 0.776799 0.311005 
0.522700 0.306295 0.741775 
0.354391 0.564994 0.262715 
0.809692 0.325503 0.119031 
0.704234 0.184472 0.542555 
0.461970 0.391475 0.528971 
0.359350 0.337203 0.711214 
0.606908 0.346493 0.342353 
0.187860 0.424824 0.838360 
0.198747 0.547200 0.766962 
0.603666 0.313430 0.794455 
