5;1;10
+1943755386,434885192;4072170895,3473265308
=2977007155,1783960743;1749219966,1568190001;1113447159,1226309591,1957864559,3899975127,2339509373;0
=1753027700,1649372644;720970533,2556528866;2103979334,1445772311,2986168128,3443690487,1604936014;0
=2497570533,2815028350;2876932737,2593565616;2024702666,1780432726,1165259538,3380190580,1822165929;0
=2389658602,2894285165;2535963399,2938249324;1898021779,1634876972,1698578180,3096502819,1390737311;0
=3256056157,1906758673;2624358148,2184842380;1370160053,1955521561,1005586216,1948860769,2475101497;0
=1538715150,3138075184;738418349,2449235858;2142222389,1892863246,2526198901,2987545604,3343275881;1
+540302020,3483592468;3077773740,1910039647
=3803022791,1100306613;1892844633,2621374941;2389546950,1225835642,3505522959,1853492501,2704753812;0
=1253512260,2263464785;1717757181,2074639865;1417157409,3541101565,2226834575,2439104471,1957240962;0
=2476804887,1940095774;1254924118,3521357373;1905304065,2622592805,2203063839,1483265618,1763799914;0
=3104744241,3016957392;1582070196,1317626438;3849100435,542332079,3566178417,1609359155,149084887;0
=1182898119,916055239;2139049531,2690295632;1961080100,1187065888,2012869303,2916718553,1264701223;0
=1527059805,1505221228;2900446556,2309115435;2899110548,2470278672,1838339534,2028491802,1821989275;0
=1952668707,1945897820;3977453720,2621546438;3695247191,1805050494,1523439851,1356292173,2877204610;0
=2371329953,2468851609;1582758447,3350201933;3532940900,3150740295,389205667,1219225497,1335646605;1
+920373014,3494717108;451606617,1120647792
=2881140475,638548381;1861628237,2729321768;2221250556,2814188455,2335013623,1840584722,1614579452;0
=2722018694,2068878821;2623031736,1361123736;1755767221,2854349779,2180761539,1695916455,2440934596;0
=1853728742,3134587185;2030866691,453797036;1592576676,1776434257,2305471623,2352565619,2937002019;0
=1613914822,2084736589;185643041,1955465149;2588868101,1913889775,2445026747,2262337357,2379780702;0
=1179519583,2839718798;2983430566,2696188741;1804443934,3020858363,2765163926,2554712462,3275021440;0
=174639585,3834546694;3283307764,4046834295;2186583356,514310048,2438940650,1169840374,2686355870;0
=3436966811,2451148608;1289471195,3069326861;1772462485,681921946,2811752146,1172200258,3482083468;0
=1783821117,1545655934;1753655657,2310028847;3077744678,2802875656,614807127,1401797996,1971581314;0
=1171290589,2260988529;1932214203,1316394525;2082642415,2800614474,2334947326,1866340832,1475185142;0
=2011167282,2112244537;1905365877,3607366492;3974684880,1699998832,2482459269,1757086322,1731389515;1
+3260942052,1298635310;1752243758,1032307784
=3817729837,2223915469;1677849499,4181753334;1988925762,3059801520,3413146206,1985338551,2736534620;0
=372329259,1530985937;2396466760,3122366200;2202735437,3853448175,1148422479,1605552366,1832728757;0
=1945264101,1628808500;1488819042,2063563605;2303509226,2506848722,1582729909,2009261059,2473762232;0
=3354375896,2123185907;1238559724,1905086092;2423270701,2456157552,3126439889,1736006222,2877445154;0
=2548375053,2328592399;1374643491,1678920781;3180101299,4131975648,1876285964,2805158393,2352740047;0
=1676311562,1904224598;1275466068,1892186555;3094963021,1831432197,637548396,1726203692,3877270386;0
=3715414849,3351840872;1691539680,1459721195;1472327658,1782965160,2534783986,2551273824,2784674935;1
