5;1;10
+1737437352,875217848;1168398904,824158195
=1857479436,1543862281;1256165526,1249611189;1527589544,232589240,618728772,706025276,574678849;0
=1670696527,1245185912;758521327,1950003443;885320106,125673508,1605125855,2116303749,2015114768;0
=876935941,1597314591;883647025,521405531;1971141314,213119635,2099633371,38841257,210897061;0
=892845617,1365516935;1428494249,1946999931;885531480,978673925,1627449938,206885671,1372523379;0
=344469671,145986340;853699533,1945551735;1438267171,1438508037,839400722,218278298,882577866;0
=124648989,629231972;2005654325,2020537545;1869250928,337034641,2050302257,1024178425,1526361420;0
=1222372650,1672550391;1887513131,911040456;202193973,274178508,1318626147,1374673794,2057628968;0
=127961281,137728888;1205723618,1581774260;421329656,1093486029,2121938651,1614438109,1909163725;0
=1941814997,239779365;1074936284,357909293;1092810067,1424730473,1944408571,260434657,1681002218;0
=1798776725,433329169;1529931945,185085369;613389921,1100714566,874229063,1153991990,1158720003;1
+636227254,758984006;547208595,349948056
=1586104538,2053021609;451368371,1137167289;449438160,448007454,451657463,1383576446,180907768;0
=577283297,2103864287;755250428,1481103981;1863242025,1688480742,1782151905,1458799948,1424141361;0
=1117521958,1610030990;1323895040,1207957594;419046053,13633117,1589091399,825992493,1619339409;0
=838068211,1736735839;997620484,286426416;676611999,249986343,1551310467,263513181,1832262403;0
=1919780841,1723805172;1350869730,1281098485;1192507731,1001526569,1860243985,2035245836,2071065072;0
=490849939,735990393;1686721938,1898825816;1446579451,1242450045,945281498,718203488,963914563;1
+1642078669,535411162;384100319,1753224487
=187445983,1489249839;339645788,554919235;1826670361,1025681338,1152382222,761097697,1704688393;0
=967859047,1104763222;596745565,2048051060;1533689335,1876342104,153780387,1533432244,1747034117;0
=401762163,2031326097;862903923,864307749;19514885,908059200,1439711604,267594867,1799662208;0
=1654468332,399559015;1408608090,2146321313;226859612,1532661110,1730920733,1870089788,1371971562;0
=1822054992,306906919;1260165351,2129859409;187842579,1199877930,1676806075,996722013,2053438830;0
=1958076924,765384886;524306729,1680328310;1549675159,724649548,1186697746,825308022,547139029;1
