5;1;12
+37268163,1015839326;51063278,221018267
=451458739,2063218619;2112718960,1275977105;476901369,1462870839,968153759,451143959,1332702174;0
=755625868,373033515;553090857,689124155;575402082,1226708781,1656756482,1400952664,1677689375;0
=288360700,2103582565;546002720,587549206;1589771358,693735441,1699759433,2027376967,1294625377;0
=505693557,662353352;639802400,648315861;1417565681,2019669905,538320944,1501927425,1537888304;0
=1037326917,926231434;1378975009,1228702521;716083776,2145114459,1272928037,1719777979,866174645;0
=1410328992,1871533882;1580598549,591716874;1068612697,1104195937,2130140640,364654740,742271449;1
+1607047711,61428931;1956528304,562502596
=498015077,215109424;530779946,1831045324;2098583398,1888159839,17175177,1861173451,2045019861;0
=1604690219,13100043;438988851,122826768;906763681,2103402584,1138967955,2050868228,1403325846;0
=1291183392,423333538;371714804,1272803852;1654937502,1513386517,1024011255,1664165661,1763297751;0
=1649699922,468238584;1179866923,648477724;964088960,282029207,344457452,2047197295,364923232;0
=1688474045,1029640312;1290830605,1735893207;328921876,775146910,717299766,1234646045,130726741;0
=6880754,269783609;620578822,747553611;681983067,193446911,52383330,574750608,2141593707;0
=1118314186,2354224;594712755,633021819;1964786564,1093748292,595249465,802721377,2008273306;0
=311949047,30139172;907653630,431619398;1326994198,1204460946,516268112,1135409472,1508961913;0
=1046984894,2106807344;1705427878,61152208;2135493242,1561855023,1753827159,1540282483,1364027725;0
=338610578,1757940078;1632778296,736025768;469606807,1836848046,1576746273,1461304409,1802501987;1
+217358686,223369946;839018878,923278184
=976338116,1285788850;1963398137,1641880584;607526096,721588363,2093483343,1685191981,1957912118;0
=1225624776,818193847;1768259265,1598922964;1459353772,190788614,2009744388,1349575294,1642441374;0
=436616423,381059857;1319963477,2128264057;637875827,751892295,386102008,212522408,502304876;0
=1138267482,1655938525;1705617435,1969731479;1475579749,136481195,936085956,740306546,102589005;0
=894033111,126948224;1374991496,711064558;1303988761,1371359790,1202119921,1996277475,1877200173;0
=1967203452,1567638956;190204966,379128007;1671611242,1391085768,164780506,1873358141,1053032452;1
