5;1;9
+1209617497,3171144815;4078715493,1089508832
=2078818629,3266453313;2495432603,3280310646;2509959771,1679255922,3543389161,2435272947,1798441525;0
=3453384316,2583022380;3228896021,2139067408;1754951288,2242347749,1698156570,3999914628,1832813672;0
=2389331878,2521962640;1899531228,2290932640;2170175642,1687242155,1095916998,3585692812,1346187219;0
=2846315818,2374444729;3066063391,940454125;4078134426,779691411,2372844695,2053433352,3027727012;0
=2162672729,1622636271;2186918440,2201553062;1065678959,3932696428,2692899992,2908283142,2028645222;1
+3454949157,2215883461;1941786287,2225095345
=1726904252,2183601568;1786121910,3421405348;2253293042,2600667824,1447851475,949025423,3670284021;0
=1479104734,2288680511;2994616738,3370364923;3837388965,2448408163,2430596774,2667013819,2103867390;0
=2438960788,2371269203;454736734,3356743443;2009219894,3508241977,1206189993,873224299,1196230514;0
=2172384796,1411209163;1836306892,2716006675;134112046,2076373489,2783781101,1778933720,2400840828;0
=2261267740,1057679153;2760776062,2695079123;2315667580,3839274591,1491348218,2305968228,2750175752;0
=811322799,3241723091;1372415433,2152871352;285146114,3611661871,1396886124,2577028747,2057727376;0
=925735137,690599588;3050561509,2708911299;993669104,1358038573,3159745497,2856672015,1384237824;0
=1891629759,2269377487;1670935115,3138568135;2996942533,1951128542,2872248359,2083288804,4144110622;0
=1271962537,2691702171;2761729445,983559385;3281552979,3791561730,2443904062,3601004273,2720495672;1
+2152610082,2123164298;503867517,1751948200
=3041960284,3234953487;1561474881,1806963707;1149993020,3190264517,2304993078,971351733,2060620941;0
=1675080835,1928796010;624858579,1919915884;1763512378,1554846514,2773429738,776519030,2098589098;0
=2179593488,2022820410;2574527077,2863131745;2892912665,2646672157,909951817,3588028843,1085100811;0
=3441439128,1304562809;2114195158,2033828796;1203111072,3497024629,882278537,1750945132,984641366;0
=2848967153,2062267406;1816443823,1960044358;1978580537,3953910885,2135383631,578441504,1615304371;0
=1495409992,1788262541;2197619034,2297149235;2252865107,1567809124,2964506842,3460713127,2589614423;0
=1261943434,2772582926;1374989088,3328357360;1499566577,4262425640,664136643,2456864359,3175184257;0
=2564625337,1799972810;3435038364,1415056060;2175375128,1615603864,2836608553,2235424981,3097653219;1
