5;1;11
+1160868110,2865385225;2032863914,1406649928
=1738485478,1939813891;3882802903,1545717785;2290201773,1463082755,2807671419,1695562305,2505428115;0
=673192386,2374637167;1162928520,2619998154;2741823924,2901571024,3126150066,2265115552,3330886349;0
=1449332775,1695424218;2357852466,2061532151;1574359958,3670726895,3382783454,2689394956,2742630687;0
=1733592909,2349712209;1761872998,710418210;2348955151,774572996,1526702651,1893188407,1458584900;0
=2955483272,3364423078;975585614,3715548449;2394583903,2382905116,2130572911,2277553051,3602305269;0
=867413116,3531938090;3244280634,987103716;3412460733,1858747247,2989995801,2046334728,1364958511;0
=1112374865,2207084622;935691757,2428454259;1073460184,895481003,398761399,751144410,1871824975;1
+1950433087,564273423;1666281275,1547183676
=1177563856,3838042571;4074566352,812062009;2357173595,2802381435,3023755294,3750815757,701968002;0
=3424045800,2745392122;668238611,2576160196;2304600476,1115625916,1802547189,2437737806,1861617449;0
=3324562170,636804396;1066894752,1629657793;980313295,2390593813,1400940566,2523064689,2500580745;0
=2394611500,1398765861;2956741883,2228286794;1787072017,2274534929,2650960653,2375261846,3477509558;0
=3494106990,2088058655;3067572741,1509849955;2225576267,1952289468,2081080119,2090989550,1059556191;0
=2367480824,1798595505;1036039643,2444783160;1819050119,3394809681,3351433428,2946958601,1876423871;0
=1091748435,2754102914;2952874669,2039293281;3292741963,2203428854,339637375,1668934233,1117049737;1
+840746534,1739513173;3010208571,2304134205
=2321132579,4148138132;3188132768,56102767;3130960296,2013492456,615365749,1833375543,2461569852;0
=2195639797,2052775026;2091833311,2681250300;1840646735,1945540054,1272144176,1729962742,1352615951;0
=1798996909,880267958;2342960087,1738688294;3692481718,2628662028,1962758447,3584223525,2461871304;0
=3357176007,1248203422;2602476101,2797122264;1922532190,2640022251,2750501541,2344830404,1793279564;0
=1243597781,2652834043;3103674541,2576668886;1724832423,3736675942,627169223,1564645544,1323393084;0
=2586368578,2325988324;2736443109,2403483860;1813105035,2739193402,3361537065,1989886183,4085034879;0
=2286009141,2080487290;1392782603,1897540252;1886907496,3303660040,1196061527,4068771963,2182711312;0
=1931090635,2235071630;2122241661,2345544832;442065123,2962321322,1982638331,2422949745,2403105280;1
