5;1;12
+1126459967,1043140047;510405289,1439070327
=1850726912,1615787779;294086769,1919079247;1541643613,1071467079,1086829163,825999752,95389644;0
=571530824,1303844000;206530945,168229407;556173493,1081586391,1475014354,1848312084,1964823240;0
=681428612,2121023477;1059443105,728123458;1577313714,1452206542,44017242,598137510,721680395;0
=820034100,592722418;1007590160,1311168216;1164179430,194787210,2101215172,759447017,562505673;0
=1186887857,1255922915;476893889,617472797;585219272,867386388,751528692,347627113,364060890;0
=8315880,1331046283;2072042160,1897190080;1852876343,2026912492,1626470756,1285125150,1205865889;1
+949979274,1075416405;1774560915,255316546
=1420652691,421338167;1133575170,158069133;1430019165,1124581178,81684996,119332996,1284906964;0
=139610958,1573171401;2092106328,911035604;177172076,2083278938,1532390848,1641023702,1630678996;0
=2021180806,1140593837;606046947,692106312;1629307831,2130754476,1618825601,804469521,805037542;0
=208311037,138800290;1142002035,51810308;629478159,1117635824,2113752324,786578732,1991057367;0
=1160002325,2076384676;1516250226,1655374348;160184679,34958304,689869589,563304060,1943500723;0
=74650061,1917812337;447314618,284383545;2130383396,177857641,244307504,1795238746,983273234;0
=2129343888,1115528572;37891280,406326723;326571650,44596918,1140943194,1260963556,8255267;0
=515053791,1049626069;1135527402,287374428;1196587416,1754589884,876026733,1589301004,1461928886;0
=584354506,1018097468;1181459603,241421062;237699089,600663111,40486951,1216495533,928813043;0
=1458533032,1127641931;700880714,1393764172;1168991871,1148006685,879004080,2044146928,207829061;1
+274373463,878183003;270105391,1654887251
=303589312,149111592;203189453,1822834698;146485668,1059851249,36498136,349014410,228476440;0
=1227007616,68848341;1076927380,40213851;900271340,1447956858,346773835,328091516,901372493;0
=701900007,842451456;1707248765,1087377550;6890882,2030144131,529709480,88320419,1404425665;0
=1326359892,178901768;1105034429,1587365485;750982201,973584164,784594134,1872400928,1139119139;0
=889339513,1740280778;898862686,1415766102;108006724,114368673,1097573122,904098345,580090613;0
=1538722624,1601896751;1992964088,1696148190;614966469,399991759,1338668533,1064300309,808649631;1
