5;1;9
+2071364255,752420427;113862056,1888237272
=857511382,491485905;1598207698,292903604;464165175,780507080,459597809,1743509075,964353377;0
=247745799,1671218396;539121939,1054337424;1497013749,1852545728,2056420433,104270998,1497538993;0
=1598822637,1258889509;778520551,1869403895;19167136,1855608344,1291766607,54805993,832556583;0
=468939859,187103890;812765795,1236045405;127875621,2089457393,1617955018,1070421386,397675368;0
=450961321,1106026965;1202048188,829249116;1630312430,233178765,385180388,54415875,426152020;1
+626068453,93951951;1939266687,546459514
=1100352684,153191292;1219169226,871924697;1387623772,659391866,1542919280,1644467658,151118291;0
=1613543267,944604136;930232170,861852027;127774407,267013254,1132210523,1126205408,1676445390;0
=617723375,354418430;1852851698,190819241;521212312,391909580,1776925744,1628983526,1216757036;0
=422471704,990283002;738434721,1546099111;2079568429,1736579793,584034039,844719950,669081993;0
=782668640,1299472743;588176879,1262460403;558488337,132539864,1418989634,1007986597,1302738812;0
=1507774279,477621019;1126621029,49413351;1920786945,611233519,2075990031,1050838558,519057262;0
=1476375694,1954061574;283319,145455954;1548858115,1978059173,692091632,274027877,1038760783;0
=1166045713,1297677178;826839558,78603040;377480784,1630462178,900031790,837949238,149586797;0
=908246199,1534026206;1213581,2120954394;706542083,343256938,1409818118,93389011,137277617;1
+1140607742,500238918;1762421257,1097945418
=790982155,376691402;1010726803,1218579502;1838348601,251487519,565899769,1400503691,242994744;0
=1188485313,1370220655;1844739082,1657905275;2127117698,1059424328,813740894,1779190038,1397272671;0
=2020541189,431878244;1028032616,1323340148;548044526,1467496406,1325697658,528621581,1555481175;0
=127843815,2102374948;2125180982,250530051;1946565908,415262120,1268896841,1461228158,1225602919;0
=205698419,1688484289;672523357,1681927660;437809788,43186873,558026360,1836082123,921704585;0
=1390471013,791466687;1798069445,1937546285;480825658,1297540817,376231791,584746868,116274215;0
=1929894382,1492791042;1619846746,231292798;1689997311,13344993,1542230935,1362737366,472263256;0
=405404292,968956249;66783704,938313040;313825151,2002565575,35523154,1573653322,260103390;1
