5;1;10
+948451488,2128679783;1526382011,1505919486
=741932493,1069879959;1402275928,1726795129;1370673022,3109494736,2228947693,2257632160,1723641423;0
=2327013773,2666040204;1871354002,1520408566;1577763025,3478613277,1996548964,1918155728,1015657056;0
=2181413394,2328291344;1859802371,3415373469;857040152,2834960581,894862159,4094315320,3828012726;0
=2433295855,2839624840;2718574485,1922466182;2619654342,1237889037,845743247,2581321990,2256004853;0
=3258609389,2690455041;3441164054,2263672930;1393827934,1315953233,2633489288,2743723413,3055088124;0
=2691827476,2556864879;1880071702,871242984;1725573765,3133314691,1908082412,2588904120,1767872848;0
=2662036484,660725557;2170061240,2203826453;3124025258,2158543962,1520639897,837786521,1373253861;0
=3813765723,3701823322;2139445342,2162838513;2330634477,2247048295,1817782051,2627433801,1638917672;0
=821005699,2532195825;1824888991,3671526098;1696740003,1079800814,917419054,2495047464,1846136792;0
=1915948576,1956237952;2154562865,3216605311;3402574399,1101186958,3177949433,2147907118,2786684010;1
+3342023908,3474832230;2293317023,2333195726
=2643977869,686375193;2503822070,1882543362;3059662846,1706691185,3200016158,1993246895,2780067472;0
=3466997032,423941077;1526914353,2313104812;908573988,2057338750,1922897183,1752338695,919375297;0
=2050179946,1283015764;2163669422,1142656141;3178898245,3374542339,1364525599,2909549935,893488058;0
=2068898337,853021631;1750469139,3343720293;1956790536,2305596262,1580579509,3812922843,2432381525;0
=758315284,1700637326;1292091446,2749542172;3024195753,2567302105,1543609382,672348488,459016077;0
=3604054067,3389684845;2589490933,1906913948;764233686,1232937339,2676741039,1995596260,2829118977;1
+2214605872,3004940203;2137148696,2292098606
=4018509930,2433067805;3219838582,3479373830;1693739444,2098404908,2291404681,2627186080,1782266912;0
=1603928060,1239384796;2860939941,565275595;2059114578,1787354783,2696596757,1734430893,2371479646;0
=3237885991,155116413;1826766175,3320125790;4163619958,1388321636,2673115922,3919218312,1296042154;0
=1971557540,3858697037;1820566707,1689642964;3821508473,1203082345,2029606621,2214366339,1489339580;0
=2472463367,2056545443;1218593209,266679216;3991297171,1996505746,2178258295,2611017411,1214707521;0
=1082812617,3373794915;1843155399,1487654775;2041020777,1474251625,1229709072,2290476569,2338804124;1
