2654,8085,2529,1266,9756
1687,8351,2218,9329,6305
8093,2656,1364,7274,1531
3091,4447,4687,6491,5323
2233,5045,9480,2577,3965
878,8979,2196,5223,8132
2777,5152,3585,5454,5863
2286,5888,1247,3428,9761
2392,7385,944,5503,4324
1795,5924,771,8661,5477
2904,3447,4896,7869,6025
7815,364,6695,5750,5746
7225,4786,6367,413,2958
7107,1932,6610,4169,4642
1529,5576,9730,590,8812
2368,6541,3104,7874,7135
1903,5752,9541,3275,5438
5701,3903,5175,9177,1173
1294,9062,6148,1861,8046
647,3095,4601,7736,8821
9504,3089,5645,6572,1929
2892,1531,5440,8210,5640
4593,2111,5793,5239,6956
5405,7123,591,2060,8364
826,5942,4475,6001,7548
4738,4084,6662,1825,6356
7604,6295,481,4060,5153
7361,4915,3738,2798,3479
1876,7017,4693,2780,8527
2490,9478,5696,3170,7537
6721,3410,3655,4882,1234
6335,1273,3616,4487,6887
6378,677,1788,9921,5661
2036,4441,5986,4711,6925
4990,7348,9185,1865,2262
5519,9478,2112,3605,4852
250,4073,8271,7391,8726
6098,3512,8478,1538,6871
6845,8450,4724,1410,7691
6153,7591,824,9092,1197
5945,4982,3227,7954,1368
8123,1538,9912,4446,2527
3576,8436,2838,2173,5288
1603,7640,1555,8314,2863
9687,5927,5252,2300,2119
8092,6595,4146,1396,3894
8909,3153,4787,1095,5305
8093,4994,141,8403,2202
7526,6559,4092,7140,375
3236,2980,4672,6337,7939
2441,6056,6139,5363,5716
2554,9158,3434,3322,7173
1405,2830,9845,2505,7193
566,5854,250,5329,8406
9536,3450,2403,2741,6796
5593,3956,5516,5172,3230
8625,2077,5960,7921,2467
7273,4926,2179,7362,5065
8994,2236,6113,1984,4816
7517,6012,7500,3939,2218
1026,5906,3586,4797,6018
6991,3945,2478,2048,3720
4757,4438,2415,9100,3894
948,6661,5754,1450,6781
3625,2769,8503,1243,8419
9311,2499,3586,4549,5987
9143,5057,6256,3970,1147
5492,6056,4646,2368,3033
6728,7287,4592,1797,6154
2690,794,7841,9337,6006
53,9291,159,8458,2673
8324,4793,398,3355,8910
4557,6963,1731,5567,4355
7070,5042,6638,1755,2784
