74,62
35,88
81,79
94,82
108,64
68,14
45,23
72,22
0,79
55,59
80,29
83,25
66,21
99,31
71,30
89,14
118,97
4,56
99,77
50,62
53,92
98,77
20,33
0,16
16,43
96,76
92,40
2,24
78,79
71,17
11,25
41,2
30,35
75,1
16,97
81,54
115,40
40,5
95,31
28,87
96,97
81,47
48,65
91,99
56,27
21,53
67,49
71,76
108,14
98,97
15,40
66,2
104,84
10,55
20,30
55,91
35,6
49,65
91,10
83,16
48,82
89,90
40,25
85,16
51,43
18,52
108,66
69,66
64,62
27,66
119,64
74,21
91,96
111,43
9,51
75,44
43,28
45,66
69,1
105,94
58,96
59,30
81,1
123,14
81,18
103,56
106,39
99,54
46,64
125,43
21,56
112,50
109,23
21,40
32,99
44,70
123,81
0,60
105,96
95,46
