4;1;12
+2050899934,816194275;1034332349,770007963
=69235890,1441341582;103048786,809204981;690588564,759978177,1874641545,517252725;0
=2027135630,1555121035;1353547371,1661372148;1040766085,405970752,1814098650,976994081;0
=526773418,2125792931;846805344,990233580;306881059,1633957245,1111531960,2032858682;0
=420981019,1268109251;1382851242,861258889;1897253065,554583526,457019987,288611091;0
=954855326,1750927828;1967977643,1224824267;1433338961,1236827806,953769475,1878499793;0
=826072285,1017336099;1118890014,458979159;155343323,1317995911,1891800800,1820302610;0
=1340195263,176708504;680534464,64537201;1594820993,1737744955,1899766384,1146245377;0
=1940198796,1492309366;2080183468,1789749272;185209857,432328899,352133407,22777487;0
=1821171849,498997959;1813257405,1751674379;1187034451,552841871,1401537247,1210100032;0
=941317859,816567764;1291809542,1908124830;443268974,1887447749,242761817,489819662;1
+122840256,1972391263;577251237,1094490001
=1625086630,695877673;1391885400,1673522865;118575793,1454308928,513841653,622552035;0
=2006615335,117983113;526856005,767201651;17463848,426741252,650637100,347055060;0
=1291421407,430927213;1994677695,1427862071;410988622,125704130,1920724769,673288534;0
=1111911036,388632474;1744631246,1965311487;1981272571,99334502,144013463,1060713695;0
=447205259,1704952316;1011134509,1186203918;223136574,2075974366,952657969,1892608165;0
=21738464,1878300131;299032272,1251851588;1385752730,88546389,199741120,1719315429;0
=1337880539,247872197;1517125185,350357371;200149409,1326529789,560011775,313808864;1
+1529383245,199570638;1864866261,984323087
=1086788643,673709267;1741667956,1087641786;1965557820,1594576786,1809427157,1943413254;0
=1292209957,1888288932;10462254,1355996213;2137898055,159047902,1121522876,67828438;0
=1496909909,1060413962;2081313002,581869549;524829925,2086509966,1781107809,460489365;0
=1787753105,1764937340;160729474,1727312429;671955056,404764015,1900808830,1667863310;0
=609711343,878040495;445423388,1858523757;889287369,1228669646,594399573,79627323;0
=288032782,504382052;405179456,1452110402;765098608,1211786561,1651501244,962567411;0
=875670374,1930135243;5363965,2079834682;2124988088,43283900,1735536712,847777028;0
=1082419539,31010621;1910099767,1498548134;673012311,1487663523,1944912415,1563072207;0
=819788942,728366631;1362488968,1217451731;883256754,586076446,22173517,679357179;0
=1932889402,507809693;107637128,110529287;358170753,1805879951,1965442741,745510727;0
=1300170976,2061891466;81092325,413498786;1911329130,1485161065,1090113439,1074042711;1
+789583251,719133076;1394358124,1940764218
=1829803633,1696727537;1523809217,138919102;489083704,1670058196,33006486,218943650;0
=303799863,1532311128;476357247,2021613722;1513631955,1519779018,1657196169,948561144;0
=24936029,640300476;1162262496,1228065275;971520060,487196721,755150019,393564564;0
=1699799594,816753799;524566510,294839322;237684992,1685668254,1184658958,1615124669;0
=594772253,1461341553;1447286084,577762872;1683186099,1880202271,1080508149,747731033;0
=384808736,1935737497;1301955335,1285290450;817728576,741127315,1695554901,936948544;0
=1498455881,2001275445;1270114062,1269439224;1496471890,1814978959,726928001,1659675876;1
