4;1;12
+417993119,2333547142;2955993032,2061771609
=3839306633,1390223646;2776457812,1448908954;1740765043,2308090202,3088724795,2566911142;0
=1476730295,1870706433;3737686676,2073531693;2545880328,2722511518,3685238354,1707353767;0
=3788120621,2429921793;2494534045,3676935335;2390807985,2140561882,1236435864,2458265142;0
=3391605755,1184835738;1364187577,1856315726;1883147172,3553415047,1609381047,3036372673;0
=3030896357,271211568;2704680647,3917728941;1744296529,2604453097,1201435602,2833279730;0
=2405830207,2576118692;3058234834,2498237492;2735463981,2176616085,2975655916,1009267844;1
+1232283827,3349047996;3613595648,3673741507
=2978222068,2183334403;2925033415,2221244098;2095679708,1909163471,2718598583,2661917135;0
=1372886831,1458245021;1984218579,3247905123;1151198110,1049245032,589449388,1441409552;0
=3224497961,2533851240;3185859733,3584919521;1865140583,3104662910,2409694213,2335507210;0
=1587797981,2692100223;1544563799,1083958446;1150183493,2718809724,2625312976,1910668394;0
=1404326837,990273075;1415707942,3115999010;2468029004,2289931015,2416590585,1971236867;0
=2259159606,2297701503;2908712180,873269582;994138299,1485755171,1360063477,2890272780;1
+905783712,1626519809;1862326724,2401949044
=2671330550,2072213616;1164153621,3125300005;2778156643,2677537125,1300566333,2233617633;0
=2536163589,3104928241;627247305,2432997406;1215197020,1513862893,2181317563,1689257029;0
=1093109958,2645435058;2744069337,313794484;4168025061,1587658104,1171939833,3254305712;0
=1930070318,1884331792;2505102923,2212008914;1396666553,2934829974,624381917,1014950548;0
=1084051027,1808073220;3164881237,2503391650;2479948449,2320254936,2864948578,2324584483;0
=947982323,2164847942;3043505552,2709208862;1239600142,3385805974,420480325,4021000750;0
=2524495115,1797905841;2217925173,3645735785;1793807542,2074619825,2889945477,2111286202;0
=1971326889,3296670903;2354063120,696257418;2209483719,2320284468,3641085524,2151308868;0
=446395248,2753961315;2233354743,2051201971;3481326686,2237221259,1928449158,3340612867;0
=1572971146,2588359051;3335965389,1986051084;812141193,2286973350,1521095294,2082918290;0
=1801323461,1014849373;1587757869,3524495311;1318947923,2681970793,2857849772,1805524040;0
=3025716730,960146490;1712714595,2088221504;2909050017,3420714894,2101719653,506530684;1
