6;1;8
+905166007,820967833;1639225320,1007673231
=1905311492,1234371271;985896203,1653128569;486878409,1946443317,2103515427,1219560722,552064801,450814389;0
=1768262030,1641412904;1533214511,1033298767;1429704829,1570132952,108167484,1504411060,1844840632,1959426849;0
=226199990,2002750244;1319110645,1829116108;2098292869,1402598153,1278940763,600484713,896618495,980008680;0
=2082458477,1579156642;1684026387,1688053307;875802542,262158605,64580492,1593968655,1921438871,210542280;1
+243046439,871855026;1636218122,1646348605
=1526842296,751493134;1258739863,1410212545;112735423,1415332519,860548063,1250426294,1798468991,1638658651;0
=1016313966,805572749;243446499,997424738;666717477,2007810893,665580515,378960256,884179841,556997142;0
=1786930106,1028823532;965496892,1568840490;1400372517,2068489578,1527305533,267257074,2080685708,2123303342;0
=543321713,1601170764;783333167,1704531223;1740687215,642159345,185420534,192195516,196203241,405150227;0
=1983377687,1886598820;1410063780,2035890694;732807379,1703351062,1632296533,1195976618,36324493,1237164049;0
=1236742224,1864614840;2109873774,1315193229;1945515863,1178734851,1081518410,195263715,922374355,704422846;0
=1867582767,1321168476;674869227,1381736459;1771173808,1982019384,881003690,1030677995,2045033166,1647098559;0
=20596043,1306105198;1472566402,1872827257;925428203,1490884206,1181128888,1592761573,1718610534,498471088;1
