6;1;9
+1221722867,19876014;828872331,574137724
=2124362253,1668176138;584092357,1475603941;1243765455,62733540,317568165,1336915757,1435106172,513515674;0
=2043315920,1992904308;1053647937,1411706767;1784695079,1093922789,1998360571,2005440954,379438061,2024491750;0
=843633040,755470074;595852478,827024125;864214422,1993779890,979644653,76904265,1918104672,290642652;0
=355775301,1038892268;1514258930,58635785;1376340076,1421356971,1691450036,1138631377,195189128,897164212;0
=1400557933,1602110720;569775471,1906957410;1062171770,1179905513,1196721540,135119827,193023743,120450875;1
+51668171,826607346;2146453509,1203813643
=1120161461,868685473;1527766931,54706595;435935686,665916338,57886204,1628323393,309133615,1689901133;0
=1718307587,50967602;1213329900,595220582;792423901,1636079008,82764779,575660281,55928442,1464589728;0
=1559576891,1348359037;1204470010,154309302;194438651,1788726785,124911142,446493095,1129916489,1499879959;0
=171300169,1248085039;1340678605,1522339103;1807220323,179481011,690002188,487718614,1548788553,1320093630;0
=124356478,382431329;1276628855,31250227;103313039,1371786521,1588312109,819329506,1834043727,1622176897;0
=976405598,378177107;1262223032,134799283;1325350651,2105156906,110582828,1275174620,5876860,980477377;0
=1568427519,1198443012;486829022,367343545;802556526,1557415382,1943880804,541871066,1859265150,375486491;1
