2721,8593,8424,3114,4508
2454,4353,181,4237,5664
1176,2932,7348,1371,4619
6707,9793,8699,1698,5261
3536,3263,568,8709,1759
4132,6247,3923,2251,5388
2009,4972,3982,433,8087
8490,2887,2441,8672,7124
8105,9848,57,5454,1220
4676,2161,1013,3375,3859
6275,6911,7122,6843,5621
8882,976,1869,2806,3228
7257,4815,8200,1240,5249
6287,9731,8137,8728,8403
5261,6834,8252,5318,2288
9473,9995,4450,486,3370
8309,6761,282,5432,3605
5904,4315,4582,7773,7121
7810,5031,1936,6010,6272
7186,2298,6003,5323,1027
4407,585,7861,2659,5904
149,2132,5899,4599,2619
9270,2909,9380,9553,8342
2986,5457,2657,7568,3230
9778,5379,8261,1715,1390
4533,8901,3688,537,4225
4715,4944,4810,2576,7604
714,2726,9736,6613,7325
2355,5884,235,1736,5437
8577,4722,894,1234,2291
4125,1013,7670,2386,2729
9060,6920,1630,2749,7458
5855,7465,2402,666,41
6,1380,2768,9743,7994
93,2099,3878,329,3835
9316,8906,8558,210,141
850,4335,1154,8521,6722
3883,7582,3643,5514,331
1101,1370,7796,3504,2036
7838,3511,3417,606,3254
1412,700,5353,5290,1029
9189,4607,9936,7748,4817
77,8598,9153,1232,7120
5876,5115,4702,9519,630
5034,621,2001,2831,4125
4037,669,7637,7455,1276
891,8867,1977,6245,4158
3006,5434,8765,2942,3183
3583,3020,1781,2736,4252
8902,8612,9368,3604,8132
9998,8638,8753,1999,1470
2879,6037,2140,516,3493
3416,1407,2360,5394,7653
6519,8401,3087,5284,1343
6271,8867,4364,8052,1604
8616,6955,216,7984,559
8348,7983,9198,7101,9982
668,9981,6020,2808,497
9513,6225,1905,1874,1619
9559,8393,20,2646,3677
1364,8918,2545,5728,6971
4149,4345,3926,4365,2330
4485,2714,313,3683,9816
296,4352,9797,6316,7160
295,5830,3385,2201,7704
5005,1760,6098,5025,4407
9775,6389,3325,2321,2118
296,6470,6463,4222,836
8793,8707,3550,9106,2391
3367,9403,6743,3164,5720
3904,3459,1550,7290,5660
9255,2295,7421,5353,7321
1828,5129,3711,5153,7450
5829,5449,3921,2293,9671
4757,1086,8379,8308,193
771,1675,9597,7515,4840
5317,1419,8300,6868,8710
3961,6123,1006,1382,1477
8327,3210,6606,2039,8363
4057,7868,3812,7978,161
3484,2736,1248,1863,1045
1442,2635,2721,1039,150
7561,6356,1570,5861,3224
280,9822,9348,1287,1205
825,9614,4415,7431,1654
2778,1489,9522,6591,9467
9684,75,2204,933,1939
3249,2375,4574,5970,3414
4725,3532,9771,6295,9393
2996,6575,9216,2344,7862
421,3169,7477,4837,601
9131,7615,2090,8654,4207
1558,8339,4282,3762,9272
6222,7011,1648,797,2982
5063,5522,6514,4834,1818
5908,7831,8393,5125,175
6256,5547,3345,3734,384
3947,2866,7999,6038,1521
2207,7596,9860,6489,1359
9133,2712,8371,782,3510
1353,5845,9033,7868,680
851,3776,8511,9245,8902
8687,5501,4449,2032,9236
4833,5979,2102,2833,2017
3623,5040,9614,3484,1530
973,2618,4243,9344,3400
7754,698,9245,6787,8566
9926,7638,2343,8437,6884
1245,7124,2385,5694,9157
1622,528,5136,3724,3362
7154,7348,8403,6769,833
9934,7742,3451,4177,7087
6851,1931,7785,6097,8719
6351,6023,6357,8694,4460
3241,9940,1585,5627,5634
742,7250,6163,5878,974
9526,3033,8323,7929,9802
9156,7863,7545,2607,2041
4633,9459,3972,2419,5556
2692,8771,1579,9050,7465
6039,2292,7406,7625,7919
3041,8367,5169,9204,4246
6144,8730,7280,4468,6660
7083,3624,4524,4628,6232
6565,9262,5691,538,1681
1247,3230,452,2827,2280
7918,8867,4572,5324,6492
2492,8365,4859,7662,7570
9106,3807,6301,6386,8275
2961,3469,1900,7485,8098
8132,4050,7360,3824,4589
9042,5072,7819,9494,7899
100,7412,6767,4672,2737
3259,7165,1102,8119,4827
8673,7225,8634,4974,3611
6910,7936,7080,8810,5421
5178,6943,9472,2539,768
4062,1581,5840,1881,1075
3740,1981,8488,507,6654
1225,3767,3819,2328,1886
8647,1002,9111,7281,5976
2722,4192,3912,9803,3002
9334,4982,9946,8807,7521
715,2869,9103,6555,4751
178,296,6732,8667,804
3387,9893,4571,7206,2222
