4875,6618,1053,9284,3209,1646,8808
3741,422,5361,6338,6476,2925,7802
2241,1838,8800,6577,3880,5900,5185
1552,3062,6820,2454,5139,5596,9170
3981,8874,1223,6026,5369,9894,1397
4985,4635,3233,5302,1991,1144,8441
7011,6325,3059,6711,4800,5471,499
8995,9621,4412,5072,6779,716,1977
764,9693,6798,6584,5222,6451,1552
5719,6373,1657,7743,6681,5769,3155
5510,884,7403,5663,4768,4791,7428
1224,8225,7468,1380,3471,993,9492
5143,3065,5211,9972,4934,1654,8624
4586,3750,6534,529,1259,9123,5337
2534,2966,111,8445,9016,5162,6713
8072,4864,5671,4770,2494,2607,6448
7316,2523,7787,9746,2421,1378,4820
5198,6462,9968,18,6826,3114,4826
6128,9148,3367,8960,6178,2306,6465
3277,2452,7796,4566,8577,508,9024
5981,6715,6152,7424,8069,4490,1173
1594,4734,6748,7765,1225,7464,8714
3173,2141,6812,4092,5438,4423,7612
214,4077,7540,6092,4090,2857,8142
6463,6911,5331,7516,5370,6418,861
14,7497,3014,1094,7044,5542,7619
6292,6830,6980,4128,6640,2688,6583
3216,7376,4153,8344,106,4828,9542
4517,2263,1154,3999,8506,3923,8356
6201,6056,1402,8353,5982,2083,1065
4734,6984,7147,1670,8917,2642,9064
8934,2242,4123,7896,7785,2577,1721
7585,2960,7204,4004,8211,1015,4649
5766,9423,2749,8939,37,9046,596
5913,3504,5177,8411,7949,1363,3582
259,9178,5244,8866,213,9688,2389
3506,949,2582,9351,5501,6191,5762
3376,7546,3185,5182,7659,4759,3777
6275,3577,4948,8447,4305,3478,1540
9208,2106,9345,4468,2076,7338,5606
779,5358,4899,7585,3795,1753,6699
4207,8493,5589,1132,5920,4094,4193
502,1953,6996,8783,8711,2228,7800
2782,6387,7154,1013,2363,6551,6173
7160,4412,9070,4415,4634,3958,6458
5356,9506,1485,3673,2993,9366,2252
3444,8742,374,6955,8189,4798,2517
5166,9993,3960,4656,5690,3508,2814
3970,4918,4075,5244,5740,4337,5441
4267,2958,4850,8544,6793,6190,811
8120,4470,5933,1379,5647,2880,5481
7298,6286,1118,7089,7810,4853,3905
7014,8957,7609,1875,257,5142,4160
685,8054,3455,8343,2643,9087,7690
8506,2538,7691,4033,6400,1217,7940
6233,1176,3231,2422,9129,2821,7411
8057,350,6282,5198,4023,3659,412
6096,1380,3797,5304,9443,2417,4203
861,9534,4290,3316,4578,2927,6088
7684,3888,7251,4647,4948,5748,309
8743,5698,4502,1344,9151,3469,4209
558,7762,1777,8121,4231,7544,7431
9104,7789,5259,350,9097,387,5621
6753,7638,5696,1324,5791,1003,6939
6129,6116,6994,4406,2444,8524,3630
7321,6886,5494,2676,5159,7353,539
1510,6332,2654,4653,7828,5980,6585
3665,7123,2128,3831,8617,9501,1603
5804,6358,6483,3734,7169,5897,7324
8981,1782,6068,5011,5959,1503,5394
1231,6420,7233,3562,2327,1733,8624
7579,5573,2007,7546,2007,1518,5510
4844,5348,1836,4069,8118,209,8884
7316,5844,4003,1814,6464,8473,2643
600,3519,4740,4233,5406,7526,8733
3728,4044,7467,4868,8818,1828,4164
3684,4491,1926,8114,7500,3317,3806
5570,7784,2189,3114,4065,7796,6749
2750,929,5298,9369,3710,7843,3384
5223,3220,6777,392,8360,9486,2320
8547,2686,3873,5938,3600,8850,389
8322,3176,4633,3152,4423,6643,3295
334,9284,8328,1684,8295,1521,8011
913,9381,443,3952,4423,7449,5886
4624,2012,8147,4403,3042,6175,7148
8453,4617,3816,7682,1651,3285,5065
4039,4738,2819,931,9545,4908,9632
4736,4220,7717,3471,7040,5261,4661
4836,9917,890,2007,9915,4281,4083
3619,8335,2258,6431,8986,3609,5450
5208,3031,3458,1910,7689,1878,9334
5544,2616,1935,3761,6450,6554,5673
4387,7046,2223,7725,5729,4427,7952
71,6572,768,6454,5320,9169,4442
4834,7831,3761,7892,1291,3886,6820
2673,2549,7162,2776,7126,5851,6294
3479,5499,5458,4798,1102,6816,7803
7159,6711,3807,7194,4627,3346,3012
7575,2887,5251,8431,5168,5097,998
2920,8463,3043,8730,5005,2243,3025
4287,3825,8103,3004,5024,5922,5002
905,4556,7769,3957,2510,8428,7397
2998,6347,4378,5995,3770,3070,7572
9422,2918,7731,2451,2465,4563,2197
7333,932,7455,2010,5088,3657,6545
3611,7712,714,5783,7955,2637,6732
4624,3073,4871,373,9795,6612,4093
34,7705,5851,3408,2912,7277,8741
1833,9041,3946,2661,607,7488,9918
1076,4475,4744,1192,9380,2845,7646
2189,7956,6639,3335,1436,7793,9664
4545,9728,8220,1973,358,7374,2999
4204,7225,2106,6341,5478,4908,9422
5836,999,889,6648,8204,3864,7888
6993,4960,639,6074,6701,2131,5355
6926,1603,6900,1183,5580,6957,6399
6267,3496,5006,6178,2802,7273,4783
6091,6211,6726,2157,7436,7107,3010
7351,6796,3140,3609,5507,3983,955
1837,9882,4944,1756,3551,5775,5342
4306,6521,8810,5301,6255,2318,1052
3438,6041,953,2153,5169,5773,8869
8513,2419,5174,6131,1057,8905,1439
4398,5677,8159,3041,3064,9256,815
4882,5554,1508,6918,3851,8839,8661
3233,9591,2092,5631,3964,2415,7906
3658,4445,3601,3559,6575,5544,3854
7579,3632,2449,7715,7294,2539,8699
5850,9462,3160,6129,1250,6929,3839
5843,9980,5376,2710,314,7113,1631
1775,7395,6360,3429,8296,4362,9128
783,7860,5528,433,8372,2168,8874
3090,7395,3218,6026,4922,6903,6599
4587,761,5187,9893,4302,2900,5435
5032,9008,5472,2694,7648,6585,3793
3352,2985,5711,8762,4897,4212,7820
6960,4231,2894,7859,5708,5811,3629
8886,1876,4409,6027,5965,5250,2122
5750,3383,7010,6627,4830,5294,3186
4508,2970,3174,4043,6460,846,9368
4724,9130,3444,5260,6317,3862,2491
115,9534,1116,9132,4575,1442,6674
3046,5549,7931,989,5819,9461,4284
2981,7491,4201,7968,7783,2789,1552
3835,7181,1408,1075,5652,7867,8000
1329,5210,4834,8662,5470,4081,5694
5028,5166,2664,774,4723,7215,5744
4001,6788,7510,2386,7179,4492,7938
3346,6952,2901,4086,4706,5912,8489
4778,3853,6075,4889,9698,4411,5658
2836,6293,6875,7929,2566,8280,3226
489,3875,9902,1043,4499,5961,755
6416,5854,2502,7224,1488,6737,5621
6154,8859,3377,4373,8364,5477,3528
5103,8796,9463,4680,6059,2469,704
5125,3442,5653,9784,5131,3793,5872
774,8596,2457,5772,4523,5708,9370
2293,8828,2031,4440,8696,3528,8046
1138,7719,4025,7757,2186,3560,9028
1628,6752,3634,8747,3384,4651,6757
7840,5778,1089,8960,7504,2102,1874
5450,3834,4421,3524,5351,7631,3803
8474,3503,6498,5228,5538,1634,8173
4995,2349,9784,5575,3017,2968,7203
5956,9760,4734,7582,773,8182,1518
7072,5107,6811,4760,251,4929,9668
3760,2901,3019,4302,5024,6766,4628
1301,5597,7863,5974,3145,5517,8424
6342,8171,7991,641,2827,9359,1483
7158,4766,3511,1717,8154,9811,5696
6069,378,9927,3815,9079,5209,1549
7333,2921,3021,6036,3944,2484,6964
5898,6510,6185,4659,2818,8228,5273
7021,2534,8584,5756,1385,3638,6791
4291,8386,3915,7060,3110,3247,335
2391,5364,4872,3218,4946,5964,3331
5655,5584,4215,1248,6419,3243,8105
9941,6005,5527,6565,5562,3893,516
3180,8251,1056,3041,6808,7472,2028
2663,5041,4270,9700,5333,7711,6599
105,8052,8916,2829,1379,7126,3395
5003,5674,7789,3524,5935,6006,4684
4247,2211,7972,5185,449,6736,6897
8842,1556,7317,4411,8529,5878,1154
4324,8883,1027,1839,4218,7697,8216
726,4296,8411,3246,1813,7853,8311
