5199,2935,5666
5871,6919,2582
7797,6752,628
4914,5791,4789
4195,5009,4864
1504,6549,6305
8742,4100,2670
8438,2472,4936
1839,3979,8314
951,4393,7980
9506,3283,1691
2792,4730,6906
8078,4932,3226
5797,8653,1260
421,8073,7930
2755,7392,5359
3872,7232,3235
8559,4314,625
4985,6003,4313
3553,1967,8525
8478,2749,2296
1552,5421,8059
9468,2925,1668
8633,3049,5103
957,5545,6622
7133,1300,7908
4800,8998,1528
6820,1915,6768
4502,3160,8244
1824,9926,3229
4282,9516,534
5328,1737,7507
1157,8697,5418
5702,2264,6893
679,5860,8340
6690,2052,7589
2830,9973,2106
5389,6825,4563
4450,1987,7218
5603,6655,2231
2142,6519,6989
3762,8042,3243
8729,1878,4342
5068,6294,3589
3830,7695,3654
2546,9494,2861
3316,4569,6895
3945,5618,5475
7266,7143,222
7049,4272,2638
5913,2324,6394
7382,5855,2680
740,7424,6281
3337,1178,8695
4910,4984,4115
3490,6815,3640
4418,4460,5811
5300,3734,4946
3970,9448,2536
9602,587,1817
7806,5184,2474
5319,2517,8383
7075,2958,3420
9957,1912,4148
7567,7,8130
2398,9041,4953
9242,6106,567
3961,9558,2755
4095,4651,6247
47,4353,8835
2686,8938,3617
2293,4277,8828
4421,7687,2021
5664,4682,6500
3305,8167,4013
8832,1453,4030
5210,6266,4454
6958,7623,3239
3258,5613,5037
7683,1524,4819
3686,4738,8983
8396,989,6917
8976,933,4586
7118,1054,3946
1732,3662,9013
3493,5729,6568
3641,7048,3629
7999,464,4931
7686,1434,4178
3639,6648,3888
6936,3003,4611
2907,8811,2154
6616,5154,4954
8992,464,5890
5189,895,8072
2494,4384,8857
6187,6413,2167
4316,4617,3846
1874,4719,9297
8757,5127,2973
5593,9173,181
1232,3308,9446
3014,6172,7175
7906,3142,3723
4097,4246,8007
619,4066,7749
860,9216,2285
3330,3943,6158
3105,2157,8424
7026,166,8315
2614,9714,3675
3682,6774,5600
7086,4884,3471
5120,5259,5242
146,9165,6391
4589,5617,2307
8223,6008,766
5423,1322,8221
7137,5398,2941
8622,61,6255
5666,6742,4160
7138,5974,485
5565,8302,107
5798,4898,1696
3501,3797,7155
3557,7945,3540
3116,1891,6527
164,8054,7651
3709,7435,4007
6861,1564,5747
5820,7202,1983
3007,7200,4367
3506,3870,8759
6113,2621,6618
6208,4604,2330
4547,4628,5303
7703,3846,5983
5949,7001,3481
6491,3054,4816
3044,4377,6469
4307,2999,8069
3055,9823,2400
7768,2535,5468
2932,4952,5892
1821,5567,6067
5049,2246,8231
6704,1262,7358
4843,6278,3617
7079,2438,5224
1798,6337,6684
4822,1954,6982
