9000 3
0.622693 0.992703 0.001870 
0.985124 0.223615 0.206071 
0.340828 0.657708 0.201506 
0.544070 0.674314 0.131246 
0.425037 0.437291 0.385971 
0.872943 0.960628 0.097580 
0.664084 0.476310 0.787517 
0.244767 0.664311 0.063154 
0.933224 0.494087 0.067111 
0.717410 0.431883 0.877079 
0.983564 0.054576 0.869782 
0.985434 0.039700 0.093397 
0.191505 0.380528 0.751105 
0.393011 0.924598 0.425419 
0.524257 0.349635 0.862710 
0.910228 0.222578 0.823338 
0.007808 0.886662 0.299648 
0.795325 0.131429 0.963959 
0.858479 0.064653 0.458046 
0.925591 0.782063 0.889928 
0.802670 0.765627 0.944504 
0.672452 0.751061 0.984204 
0.765849 0.942566 0.364732 
0.516954 0.335577 0.289330 
0.942373 0.859834 0.638965 
0.805084 0.770062 0.861543 
0.628422 0.777870 0.748205 
0.928070 0.573195 0.879635 
0.892029 0.431675 0.944288 
0.350075 0.357265 0.726351 
0.240003 0.159935 0.491978 
0.184507 0.832387 0.243039 
0.168711 0.598237 0.185605 
0.533443 0.115191 0.521182 
0.822773 0.057564 0.381016 
0.461739 0.862648 0.151078 
0.323282 0.491070 0.928948 
0.071487 0.419140 0.502143 
0.951122 0.311169 0.933818 
0.895409 0.661244 0.291083 
0.621760 0.901247 0.451018 
0.113738 0.085754 0.283405 
0.356777 0.254465 0.881642 
0.542382 0.787908 0.996833 
0.063564 0.610681 0.054398 
0.444580 0.072420 0.917046 
0.595658 0.395702 0.408116 
0.524606 0.467189 0.827256 
0.026749 0.418310 0.138426 
0.960566 0.313719 0.799670 
0.251649 0.935479 0.700917 
0.702667 0.049216 0.786671 
0.986073 0.405993 0.041136 
0.867715 0.948375 0.829044 
0.864548 0.011938 0.439725 
0.918945 0.456518 0.512145 
0.835991 0.052176 0.907847 
0.244107 0.576782 0.375035 
0.071363 0.603530 0.793346 
0.209789 0.564097 0.107065 
0.009459 0.815746 0.042543 
0.710377 0.518413 0.091760 
0.497048 0.504485 0.497753 
0.538183 0.372200 0.446127 
0.367228 0.236748 0.458066 
0.806953 0.155693 0.914584 
0.319098 0.991684 0.966760 
0.226945 0.235791 0.543541 
0.601980 0.307154 0.147072 
0.395326 0.516944 0.711168 
0.502390 0.526403 0.526914 
0.544934 0.236780 0.045327 
0.636694 0.733827 0.549812 
0.134446 0.272011 0.922012 
0.580574 0.639238 0.158760 
0.038640 0.446191 0.314453 
0.953223 0.765289 0.306137 
0.919983 0.992234 0.541928 
0.463524 0.594214 0.849082 
0.610596 0.989540 0.366026 
0.321764 0.491931 0.892429 
0.848678 0.036865 0.129209 
0.894004 0.673558 0.863036 
0.443817 0.808005 0.135047 
0.365829 0.388578 0.774285 
0.524589 0.427218 0.220476 
0.839042 0.380441 0.985765 
0.145179 0.300424 0.977999 
0.687107 0.763949 0.572213 
0.536189 0.374545 0.561753 
0.902215 0.696309 0.053684 
0.794644 0.544987 0.090549 
0.923853 0.438991 0.764107 
0.786889 0.882808 0.572112 
0.921935 0.248636 0.960690 
0.696220 0.773225 0.387908 
0.916696 0.612267 0.768349 
0.902461 0.757446 0.068774 
0.880460 0.444552 0.832722 
0.452673 0.980742 0.207267 
0.014426 0.882957 0.903576 
0.068110 0.677601 0.448562 
0.158659 0.601453 0.887553 
0.922766 0.388342 0.770361 
0.494878 0.310277 0.018997 
0.455568 0.006497 0.792222 
0.843476 0.923193 0.404489 
0.611825 0.825654 0.161935 
0.680598 0.706113 0.606487 
0.513321 0.158786 0.587229 
0.720587 0.173212 0.470185 
0.624163 0.241323 0.147786 
0.072725 0.399982 0.749239 
0.960278 0.322748 0.137581 
0.730639 0.817626 0.447859 
0.749636 0.273193 0.454356 
0.541858 0.116669 0.377549 
0.946346 0.728494 0.203203 
0.108281 0.409092 0.909316 
0.714768 0.922413 0.068102 
0.301997 0.643000 0.241314 
0.772182 0.267163 0.482637 
0.919968 0.339889 0.882619 
0.669207 0.300167 0.205366 
0.806789 0.030805 0.022992 
0.254647 0.780441 0.296186 
0.709004 0.322299 0.412855 
0.086553 0.268645 0.141349 
0.289755 0.376926 0.550441 
0.199071 0.091694 0.472854 
0.267173 0.393691 0.115854 
0.508487 0.165873 0.383018 
0.991123 0.085841 0.722907 
0.873742 0.755048 0.023073 
0.079108 0.561836 0.053879 
0.102101 0.816484 0.834320 
0.398286 0.525487 0.156618 
0.811141 0.612040 0.425263 
0.952490 0.901795 0.802189 
0.502931 0.100866 0.893883 
0.975785 0.368039 0.287574 
0.091639 0.876526 0.453447 
0.474657 0.867649 0.539288 
0.197563 0.741391 0.294336 
0.220637 0.820499 0.856173 
0.274515 0.922600 0.672656 
0.108835 0.320886 0.198144 
0.265453 0.132027 0.810184 
0.690717 0.084516 0.711979 
0.492906 0.587447 0.812846 
0.386789 0.563231 0.180885 
0.674364 0.654870 0.057410 
0.127811 0.129527 0.925059 
0.667099 0.327090 0.666450 
0.961435 0.547727 0.486949 
0.817608 0.822243 0.409549 
0.490264 0.931078 0.730434 
0.688408 0.196531 0.862461 
0.498592 0.887247 0.946977 
0.210571 0.380153 0.534424 
0.023417 0.766942 0.097655 
0.204301 0.441306 0.752525 
0.261711 0.569117 0.882052 
0.186771 0.236216 0.209143 
0.853220 0.197652 0.756870 
0.340169 0.015260 0.579112 
0.749718 0.505524 0.510190 
0.480152 0.193932 0.706721 
0.342613 0.692524 0.593969 
0.289590 0.903095 0.974122 
0.824014 0.926512 0.741064 
0.921669 0.130813 0.182370 
0.674194 0.392524 0.751487 
0.556246 0.579295 0.987703 
0.765389 0.432515 0.185355 
0.522259 0.772685 0.200614 
0.101371 0.522403 0.706138 
0.611562 0.002555 0.900070 
0.318283 0.345168 0.592594 
0.912251 0.634758 0.495689 
0.886373 0.458772 0.422201 
0.627437 0.380441 0.553014 
0.809807 0.054635 0.945538 
0.561294 0.610882 0.524833 
0.548997 0.376271 0.957349 
0.734352 0.898530 0.730034 
0.934966 0.999901 0.252436 
0.641104 0.611463 0.254991 
0.541174 0.929746 0.600160 
0.133768 0.841997 0.234918 
0.629457 0.728370 0.693691 
0.051658 0.355807 0.074132 
0.604672 0.165614 0.128768 
0.550210 0.726908 0.739649 
0.075043 0.275905 0.115920 
0.032392 0.010257 0.014450 
0.762426 0.945223 0.014352 
0.014862 0.586328 0.625815 
0.269854 0.127502 0.555560 
0.870013 0.261270 0.397557 
0.104931 0.890728 0.125927 
0.798622 0.942386 0.481734 
0.872754 0.547057 0.647347 
0.001522 0.097268 0.374255 
0.741171 0.172311 0.650160 
0.857091 0.204703 0.660417 
0.871542 0.967129 0.605641 
0.885893 0.981991 0.191968 
0.511708 0.251845 0.319470 
0.067268 0.121858 0.580740 
0.464825 0.226790 0.471468 
0.590752 0.025412 0.413853 
0.072485 0.898166 0.960911 
0.719833 0.899687 0.058178 
0.094088 0.640859 0.230489 
0.744248 0.497950 0.435193 
0.404666 0.369491 0.402322 
0.010306 0.255385 0.384313 
0.202274 0.767092 0.636158 
0.521745 0.834360 0.758016 
0.102485 0.299185 0.984805 
0.573953 0.889937 0.010217 
0.987806 0.962423 0.908383 
0.948717 0.682255 0.808070 
0.006896 0.776343 0.448929 
0.237385 0.520592 0.946878 
0.672578 0.925257 0.316370 
0.074899 0.935564 0.571754 
0.459212 0.137838 0.338847 
0.095370 0.659582 0.173207 
0.853385 0.762067 0.472392 
0.838191 0.336020 0.362330 
0.848407 0.323826 0.324752 
0.756790 0.272543 0.007008 
0.564860 0.279439 0.783351 
0.013789 0.516824 0.303943 
0.960667 0.189402 0.229200 
0.277037 0.264301 0.164764 
0.848792 0.723513 0.302602 
0.187638 0.818883 0.962184 
0.360845 0.672269 0.724251 
0.833238 0.510459 0.060272 
0.195567 0.358867 0.384098 
0.520319 0.115657 0.656641 
0.527327 0.680517 0.936080 
0.310678 0.694306 0.452904 
0.614621 0.654973 0.642306 
0.843821 0.932011 0.906607 
0.008584 0.780802 0.630120 
0.311186 0.968440 0.449004 
0.273370 0.329286 0.121272 
0.997621 0.162523 0.631732 
0.057893 0.358090 0.990598 
0.441991 0.878409 0.106255 
0.098632 0.405736 0.786772 
0.034713 0.716414 0.481078 
0.487617 0.331035 0.136052 
0.129923 0.174855 0.068063 
0.036530 0.183439 0.848865 
0.666650 0.494625 0.817305 
0.115654 0.767995 0.146591 
0.236926 0.765617 0.309114 
0.868657 0.823510 0.667204 
0.859256 0.265501 0.545613 
0.965511 0.364133 0.951349 
0.752283 0.398845 0.667763 
0.233362 0.886462 0.998798 
0.369414 0.016385 0.173653 
0.437476 0.052915 0.357092 
0.286341 0.719565 0.851718 
0.103646 0.835218 0.619713 
0.250237 0.072144 0.385329 
0.559351 0.940802 0.208839 
0.226554 0.800057 0.474340 
0.772168 0.765568 0.838472 
0.723517 0.517851 0.237318 
0.391280 0.751213 0.123780 
0.390078 0.120627 0.140165 
0.563731 0.558103 0.193080 
0.920824 0.844444 0.912644 
0.772541 0.948091 0.747863 
