4;1;10
+258277635,1935819908;866783376,268208590
=1395542911,2029008419;1231698675,1942608574;513753014,1856686482,2085740701,1608785418;0
=806785356,339347275;731720346,1350320170;4296830,706013576,49769148,472568049;0
=362538155,142388277;1278923969,2063853881;892806279,1944878197,1054351845,1915173881;0
=112502450,2100229012;1217131436,258340569;1514818661,132309503,1596064354,1057064394;0
=1884932933,1887385144;1866619432,1203220216;1798837413,1547016561,1309830229,1916637477;1
+509255515,778284790;1634814494,1269773922
=505387466,1248710260;273594450,689279587;46792917,2121240572,1591465164,336023117;0
=1164286213,382041066;925548200,235611637;620038439,910306534,1402878963,14716431;0
=1001529316,1175145113;1596848745,220110648;1772123097,115352942,733249066,1317322253;0
=1712068122,1066421640;30561083,512481657;550681805,169170867,2096929467,1146035911;0
=1138217407,2116719573;506649984,1170041712;1805657422,976879736,2110224505,867180468;1
+1408226238,1847992589;1636789285,1198477419
=1284360332,1695989044;1303637188,54926753;1654841489,277530072,1167095482,531708274;0
=407729638,100370272;161557307,195408210;481740665,765800847,1918008412,313841479;0
=2051240670,44964795;2004690787,1285639951;1895877035,419227800,1794089109,1947143463;0
=380639354,1278199032;299853983,1479025023;200411673,447657199,1759727911,1135387533;0
=1514595579,284727092;1859968710,773409943;1113820864,539896596,1518123540,197878938;0
=848822000,2118466951;931915861,1168449084;1765064131,593564673,1867708291,1200421118;0
=1460252164,451546008;1688186068,1540014529;1495913384,1222822863,822833113,841417665;0
=1081320093,1071368405;1770057761,1946493806;1781741884,93571134,658910684,1573334418;0
=730690874,949892501;1194195318,967546988;1609242254,138161785,587567793,634183616;1
