4;1;11
+1284258693,596105601;371966254,1853106819
=1938694898,1615920269;1708374325,396636013;1038853955,2062146385,411420917,931894312;0
=444211255,1155564063;2071825698,1297275043;1378014045,185270695,1180168596,1664645509;0
=1622018159,1983498420;924641449,625078089;231298457,310961607,1823148529,1440968896;0
=1278702127,295940372;103899560,451665744;299657652,507841388,950472476,837712459;0
=368473792,1281756887;803573980,2068186633;190543438,1476958477,1277824561,90014608;0
=1758665870,2014292823;915094372,1710030671;140382303,698968640,133155418,1046115096;1
+1109121238,1036650190;1125527803,779987410
=1795884578,532830038;1766522806,851434717;1403505243,1419283322,1714064491,233224828;0
=896275234,1375828073;134278339,482235597;2040172302,2042164821,1057239042,753597629;0
=1917718627,358108975;121204818,1841582716;1083342071,736363761,1597514004,449164328;0
=335437389,1519067647;1115400199,1277359744;636521671,862487472,558715718,1590031598;0
=323003704,1579785464;1599696263,1655449648;131778675,504107359,253584978,446805349;0
=2114853256,59829351;1786927882,1661648494;376387339,1335706859,1413240493,239082239;1
+1647456092,1317145299;794859616,59042091
=58626969,2078089729;716099198,298435253;331631045,1543257753,423836873,1341832232;0
=309221019,1641292108;1079482901,1929763764;1225009497,396698208,359605441,408750551;0
=1679222388,1916734618;1863271574,622817984;519416517,1071560292,1631876404,555463938;0
=350582497,235905750;1904456579,549334011;789230267,1433253396,316782623,1560111565;0
=638261510,645274345;1384972023,107913250;2090945443,1426961224,275539586,322300380;0
=805527536,1049907718;1047328298,1533907313;92106549,1094384943,73228879,2114571844;0
=2070199743,1491364443;1932060702,2080306833;106272433,1761055331,890226628,246695713;1
