6;1;12
+1367570811,201297104;1800375325,3074877996
=1673764146,3564584251;2092591673,686167911;2496284668,703199467,3384194280,1779151061,722326681,633045013;0
=2688406661,1094494647;909177340,1654871017;2580275146,3443857730,1455156390,1927544929,2343037498,1451981670;0
=1862501851,2006785722;1153763777,1901289162;3081891209,3467708092,2489506431,3077467083,3204110752,3122804651;0
=2919579368,1703988371;2619651681,2125140770;2667558815,1871509594,707764072,1527975563,3437959683,515447636;0
=981086507,3201283050;2074607199,3145160740;2645825016,3015389160,3491390136,2038490958,2922129959,3310272947;0
=2049060241,2041934815;1117146930,2788573926;2617860170,2816687965,2423929769,2081240013,1003845954,2062252115;1
+590936142,1673213144;768503822,2180599279
=1889772256,3307449631;2355226684,2612131507;3298431645,1696449346,1864469281,3360249032,1666304313,2090385591;0
=3331288651,3115487078;2361639099,1207093597;2256302920,1871827934,1018722707,1741080718,989358474,2429164305;0
=4102753029,2201131596;1709188372,2065964191;2920909928,2904645751,1713829603,2148815468,2357149413,3125842263;0
=1326156272,1256761490;3853850209,1459038562;1549494020,3279798734,2292691810,2529042490,3318008574,2255421975;0
=2884285674,2813196728;1222472082,2801892431;1385928512,1490614375,1501581497,3267637820,327563696,2395091801;0
=2912878964,3143188587;1889963528,1332464829;2898754440,1724785584,3477266945,2017430270,2157248346,1835475240;1
+1159766706,2908721348;2641441675,4070256706
=1295026855,2257512317;2180073326,1950508480;1378664893,2691625344,2935578575,1214508170,1599338256,2826748990;0
=1694193386,2015119320;2277443617,3183238517;601009918,2173924225,1045378348,3666296788,2669838342,2138231147;0
=840326688,337009971;1952064396,1658017936;1826419325,2420234128,1084128597,1802280308,2997352806,997113327;0
=2062371109,965830858;3681817876,2194811593;1404836203,3369696104,2429510517,1224376153,2836786716,2689844398;0
=2455183798,2346713588;2404452758,815590489;3379605809,1085910446,3014593098,2079478449,1822264844,266996585;0
=2252550617,2343693164;2102493907,2742129827;1416368600,1302945240,2820029893,1704877617,3694205432,3081725450;0
=3097905166,2116825872;2347449420,3913874092;3692337463,2815973730,4029311749,3467245681,1066779538,1844770121;0
=1770252389,1767184837;3173984576,1321765872;2125198776,3579928659,1005566167,1309650963,862464122,1678893005;0
=3134083799,3226753151;2420159033,1365765310;395691087,2664946076,3797455647,462555659,2583925541,2789131936;0
=2778159204,3925527979;2159467171,3595210320;774941161,1316450855,1375256579,1711247871,2167125322,2321048155;0
=896826721,1390025757;973709009,1662274322;2480207071,3007165870,1152727865,3117214499,2357049833,1099122360;1
