6;1;11
+2110276256,3788180366;1904253383,2147450438
=3648135210,912683578;1430411662,1523499647;3175930271,1299575720,3330999144,3920868583,2571756209,2163460254;0
=152811262,1554250526;2783323577,2695866954;2515068422,3107494918,302172723,1323241687,1088464203,1607918592;0
=3661505272,2649204412;413856769,801428556;3141721613,2625182669,3065676268,1768686044,455258779,1918736767;0
=1925820871,1962156652;2397625379,2416200078;2536888963,3081174003,1712462241,1948749015,1391609902,1632514616;0
=3357363174,537199184;625249557,2264313291;1366731775,1498108422,1601407774,1666431922,1496602585,2017349378;0
=990122214,1369142887;2680922540,1098562741;1723441935,2096197079,1727424450,2314604908,3123205764,3336837393;0
=2157402504,754874660;2479483064,3347421889;1065051283,3074211075,828656670,1712565506,1563290131,1265461612;0
=3493081113,2167203074;2596184727,2211135969;2662429884,3000796826,1299406144,2916070494,497792951,2315800253;0
=806485799,1912766798;1868998924,1836158339;2148270853,1720455880,1636863831,1429426676,3611959164,2112134282;1
+1002175358,1980780381;3278618578,2631790750
=3714668475,1831347262;2033374010,1047554069;3396619900,1280635334,3570003805,1292723258,785037888,1650336197;0
=386809701,2742071565;3310179531,1458827516;2140401921,2009350249,2480514731,2714888008,1629670118,2854619004;0
=2026431687,209413287;2098795970,3261334083;2391066789,1289939840,1159582678,2283585773,3992411049,3242746939;0
=3126537572,2252248466;4156096805,1020542224;461438453,2145489041,1606372479,3135236115,2734082307,2290341627;0
=3455972748,1977158483;2208634697,2052584893;2280261883,1630516327,3222130467,3175791132,2574916108,1127406389;0
=2828615277,1327235308;1535346877,3677637156;2646491687,2955549832,3403581823,375012573,2094777028,2390409695;0
=324678578,2496786463;1295012762,2175310144;834419205,1003291683,2824840405,2128252496,1988278763,2791107906;0
=3081965727,1559565618;2892898871,2399718515;3616534440,2419455948,2528273403,1498440985,2166647243,1900426703;1
+1795612192,3573327519;1606450983,2615707442
=1466129297,2202987396;3115708217,1382191120;2159795692,3245995746,2020484637,3107340176,2733621070,1372869070;0
=1868092885,2044331682;765674256,2733336458;2672564978,1935596417,2521482953,3311485793,1983523057,4179724948;0
=1460072816,2886287844;2331403656,2162846086;2206927549,2791710250,2590946152,2064703610,4138547480,1329016601;0
=565828296,735854381;734445350,3726204085;3250165410,2722651363,2049606674,2150218524,1724253329,2581076293;0
=3685939141,2302509453;1462494166,3589432282;2106091178,1807728730,2744881417,1980075947,3373320427,630263157;0
=3395295433,3304304957;1080809548,1399693549;738854508,1829391796,2591716660,1489332774,586389933,2875591867;1
