6;1;12
+1445676219,2100420918;810623302,1088906468
=748250601,14993620;625460584,2116318917;224951444,1799662407,760490555,1820970248,1764225966,2081414489;0
=770911066,1165358941;1608337256,632182018;353401343,808892373,1379626448,1521337389,749434072,1058953274;0
=402353648,1203301464;1983972519,508397089;230866063,207214207,1365564940,804941917,722319872,23038892;0
=1135101196,769144954;1416850413,431527674;1383091203,825851430,1756181329,2038888757,605527585,1890274546;0
=1472876729,706312482;1644771537,839981408;744573005,1109710779,695995689,297376808,248307456,198960750;0
=1697905665,1883283427;2100301395,184781074;657924850,1009820144,544797859,1702401982,1186263448,436343544;1
+1610532843,1820538908;1812650293,81277714
=521137075,624454211;1516408963,346407822;381111401,1354933561,1627063537,395001488,491765271,866232275;0
=222530788,1005623374;414213661,1631720681;358890880,2119785504,1389455644,839684225,1961122884,1061033126;0
=153559019,362658404;1112474009,1526749696;1225579907,751115190,650564154,1522902431,449212494,823210965;0
=2049926227,1383582373;29380030,802268846;1098210318,528019943,332744969,96248427,365013900,1173391171;0
=676171699,1426661503;1966965918,524432087;2058964739,1490137067,1499931164,849515598,1820410449,635153607;0
=30856585,672701879;1472113377,1207191781;1232448174,551020475,572187356,399343986,1277691905,1215756829;1
+1542724746,526928536;1393697770,172062140
=1828988429,1047503956;1103944494,1532314212;1684875001,692370429,1094501287,1751752538,879410101,1148349126;0
=1050351268,2026852022;485108468,868628093;1827414505,249277517,1884964878,69059381,164455800,1845521640;0
=1321163760,1845777690;1979519783,1581201332;2107427498,1738135021,1263375541,1079684984,19720782,1760255573;0
=1045982888,1573839471;221035566,1106718295;926396449,774367944,1249604082,1797019308,1062107725,495399171;0
=100981332,1207408660;1583294203,2007556392;578143895,1817452097,974234616,1181020259,346535684,2131507931;0
=1182937059,215091989;1699225753,959985164;1645119707,881445560,475498265,1272855666,508802671,147682736;0
=945147202,1727676587;1408433337,296250648;269615862,1087844029,108327483,738470752,1974571272,1220003282;0
=1578068694,697735374;231247114,1313393061;340593593,348933446,1365904031,1100538731,1792659750,1942743282;0
=764499518,740922411;1556196502,1302928043;2038424684,1243472740,88609146,1788702379,724348297,1372872264;0
=635270620,74864691;85774015,222952458;1382584123,1689068686,1642405892,857430580,1989947911,310550814;0
=1698811427,1318395471;1571826360,1374802840;286033284,4643705,1107435457,178153554,590622947,2122297565;1
