6;1;11
+1632192102,132759129;1321692339,735183507
=643381617,1943069352;1936923681,1564038179;829538003,968098023,651227448,21462508,382399541,659391510;0
=2042862299,875371612;525141403,1356119364;1481306423,592123565,1890302328,1922097962,1520658932,1416857833;0
=55550421,136866820;2119017543,1960041449;501528803,143352897,35618661,662167637,1862130181,1736550996;0
=1095333940,802265367;1651054522,288489155;221246870,497049969,1793980783,855491891,995837990,1255757907;0
=899988132,2107507622;1804975057,1269280075;1255078575,869216163,928885299,1916011823,1189912122,554033606;0
=1429325899,1538682761;809577323,1096265296;593825697,1585373145,473545884,258986379,373828335,392540479;0
=834332635,1768358584;287038459,806568977;1779798769,325232007,1707357282,1905088175,2132867837,1096704997;0
=753033556,13830032;154617697,1136017159;1547550230,531980671,1770122376,860946713,2087309884,544413541;0
=1804677206,1016311986;1296817152,1832969616;1782838003,1293116692,1075760165,1375926739,436122886,2010861422;1
+2078897969,1238227445;661093910,492668203
=295839583,1861194192;883599194,1199961301;671019049,975431647,193916723,1864339061,1742477513,1618914623;0
=2018785189,607924636;81037349,870835703;1972146682,1634685939,592286778,1474686452,643627497,1153810696;0
=914799526,2114002267;350774042,68031100;1190186473,1020065825,1032863153,739568940,133013929,1010779684;0
=1068956203,2036804928;112171946,1534879784;2141644979,2143020854,886477428,1100979985,517382986,563681193;0
=200693055,464032778;527152374,1347224657;22398294,1066548819,287129523,738246936,162750615,1540399014;0
=158677533,1376709998;1166151115,372708405;1308722509,817018878,686393585,1953840380,1406120717,1827940256;0
=2123605042,1516434769;1981383452,326578936;2043658118,1615283567,649022221,1612685506,248686625,868029916;0
=617063870,1165572684;1060722784,568795813;251469183,1257915032,870197828,1113354456,1574939908,1004407416;1
+1100392435,187684190;1921826467,371610030
=867261148,43962982;1087337621,1457138628;876722854,607654662,1909491938,415523135,797561359,1571361700;0
=1380198133,1284741820;1674559579,1132409827;767219594,247887177,1075644471,597040568,457499610,90978518;0
=1353558291,163447848;1562977157,87186446;1324091030,365063986,1281928937,2013252336,40818738,842328004;0
=1887327667,1675940163;1602802924,453697691;547338278,223644738,122709023,497368689,648998556,642281829;0
=150373232,445534590;1740645643,261921916;1535323768,1874607201,1461445486,1261388917,371857692,1842054568;0
=361014853,527209725;2142201159,899880066;1653410684,2017211392,1603827982,2119315098,2019708165,1058323763;1
