7;1;7
+2223092847,2068965789;3690432854,3984687870
=1311459845,1591074008;3509835757,1892589232;1771258119,969960800,1963877710,1569529999,2705034696,2161933468,1490876369;0
=2291206843,2427690128;2149106314,1659328402;1820388937,2766513536,1871298770,764958562,353249975,3978967836,2520820114;0
=2881801844,914239290;1890104590,897443619;2441858935,2014498642,1284974768,1593801104,3414936836,932448358,3145933351;0
=2526591079,547897141;2542648311,1582428445;2159020151,1537022696,2210678340,356746140,3157714743,2099177308,584358115;1
+1662405014,1640630811;569701975,1775982161
=1834053272,1094637439;1248508180,2208957817;1722754462,2702083964,2434422600,3560488323,472931331,1512863810,1031185058;0
=2805057563,175766793;3010928361,1671065440;1848685196,2521234059,2859607070,1561121793,2259619740,2228554711,1234194527;0
=2630161966,2702293002;3605815403,2966288685;1275992208,1720126236,915835791,1112128347,665326387,2250563460,4213113548;0
=930408482,941050496;1865026335,1219410084;1725948251,2319891920,1901117362,2578598918,2753436605,2656619950,2700179964;0
=2181614352,1510940538;1116140196,2157848012;4145049945,1830468166,3889593522,1293546709,2063343416,3123493819,1140935955;0
=2167994235,2496132224;3803652028,2077418435;2846817530,1911803735,555815227,2034202814,2669442298,1216846851,1662008209;1
