5;1;11
+827659916,996643354;520500503,180258236
=386852791,1867185958;1705098997,1864402339;1003066936,334089657,1105582635,1037673809,1872893561;0
=193330774,1654324022;2015296902,425172550;630090779,633015759,1048448703,1072669093,1621084095;0
=1585216587,1313226394;1378115681,904492758;1129693399,86433063,1263685336,1244502807,1473640479;0
=1988752709,1339041240;704553963,95870067;991869415,1770441844,1960796795,1943110301,1848318938;0
=2029206055,1346500515;1178653100,347675471;2081827489,1074636060,373155124,1459787391,1738066515;0
=1477733639,2137038478;637871244,1835395195;789052071,1898148420,2042265791,662535029,1203572180;1
+1544889226,1974769981;1888822404,1335108193
=319223386,781509943;1882439530,967085851;1135277719,392046198,424194601,780576779,1150054509;0
=497924709,228659263;1119245565,433206441;959383831,1000478250,842050020,1109546830,857590311;0
=32216163,1552977164;206711979,1584769621;2004889826,1837972303,153763405,278843363,475138687;0
=191692866,6051346;148614106,1901081689;1102594573,1611156715,1486316053,875104153,115002516;0
=521071053,1016197480;518274471,1719643394;382185561,1091798500,2101563429,1090900656,378545816;0
=1499732123,1741300674;958343980,506315405;102244834,121182501,1080611790,889400946,1467453735;0
=1126582053,851716591;136725021,2091315159;607117316,335127854,2091240625,1379151189,589732479;0
=133570749,1572841270;37313966,60520875;292713669,227008715,1630476932,87304590,104509303;0
=1850896242,693926862;1286215058,1587255802;99811315,1589741867,539170155,743988861,671167420;1
