5;1;11
+3255318235,1202568348;1831666365,3288277725
=2298227529,2122853552;1261223374,801383083;2544947483,2001838078,2508374246,2473278673,619751900;0
=3082870965,2259363620;1355260321,3016072117;3311862724,1879001019,2667815191,1853338314,2153908260;0
=1731700711,1834282828;1552893853,2220256435;2709322012,2190846119,2091679201,1918443293,2707612623;0
=1279020684,891320984;3124251940,2074726631;2794059860,2254782426,1165813302,1734085371,888418402;0
=1484008834,2485403534;2847037486,2102779630;1133550693,1111720615,2604151785,1312196933,1910844562;0
=1623376836,1492544763;3262006116,1713228650;2449203999,1590586800,1427013313,1824559822,2540895794;1
+2689436887,699459800;2252723120,2256438537
=2564721541,2053680507;1194800011,2178585582;1676314419,1976965470,2973325368,3263127070,2957328561;0
=3646859043,2889749683;1499919639,2760843328;2667197798,1627005327,2420986898,1994768343,1755434497;0
=3082157479,2693650855;2982721254,2066382485;763502128,1312075369,2942532231,2151753915,2777341354;0
=4089420040,3451308819;3646959430,780011831;2071987595,2572430373,1532770314,2174987143,3675410876;0
=1940931500,2386336544;2439411640,1735605762;3546436326,1970962709,159515100,2059913412,2599160156;0
=1020819168,2028001378;1234662426,2982090355;2455636003,3423790314,1708843081,1506611663,1344635320;0
=2864119962,2619047335;4033727435,1435752422;3609679418,2280519806,154128170,1064762530,2435800247;0
=3739934451,2321771943;3921437535,4181887844;2925399618,2955348280,1760296602,3697062272,4055314520;0
=1725731137,2811702852;1537093361,1181284600;2701357724,877016030,3434797862,2342964102,2129953734;1
