5;1;10
+730317520,2146826597;1520265569,2012389004
=1942338602,1484066948;798855668,1648148467;1970936310,370980216,1150930623,808866521,1516163127;0
=644723481,1030774518;46063293,1771574460;470175237,1396095282,590743927,1639893564,1730136685;0
=709402439,226351344;2029542009,1961257304;792467769,1926776333,615192035,110752574,1020323148;0
=914148266,2047240883;1503808174,794105812;633802602,1046238215,779647108,285540690,1297206647;0
=2028842186,1840566200;2103304919,1884806944;650867255,522697318,710510040,310299009,1110883359;1
+515298044,1544739800;1217884316,197057939
=1110791102,1874621536;1741871486,380754377;144412401,317288008,494557878,1573454703,1157399833;0
=1131717355,2034644502;1489034796,869105590;691595284,219527798,1791119174,1481628478,540476778;0
=1838400928,2060688194;403505179,1503949288;372825941,1896487840,1669642177,1643144077,1331107046;0
=2137113342,1489129665;937173398,613595241;4309120,396360232,1383499907,1505076575,1277125654;0
=1912944071,362708543;646161609,2051596177;1403443849,253507861,1362140499,1301711425,1601813241;0
=807271025,128486604;1146203623,1052495641;2145241399,1428818713,1023164656,1275987394,1682170479;0
=1804283656,331860723;1676075429,1499785776;1659046234,1175581518,444732046,2083243430,44759483;0
=415905543,741826343;1387509421,1695137932;298523180,1227367402,413923028,946386241,866818988;0
=1206938188,1317658248;35828411,1399237850;264843787,468403726,759476163,1433650145,1709653835;0
=2079621249,2070861923;982854640,1541969807;345112152,1584396365,159239941,378109363,1333286957;1
